time, px, py, pz, qx, qy, qz, qw
2.38041, -0.0324001, 0.022792, 1.69167, -0.00599366, 0.00750333, -0.773306, 0.633961
2.40039, -0.0320666, 0.0220723, 1.69197, -0.00770178, 0.00697587, -0.771646, 0.635968
2.42021, -0.0321081, 0.0221395, 1.69147, -0.00753107, 0.00756472, -0.771384, 0.63628
2.44004, -0.0318368, 0.0223685, 1.69116, -0.00595944, 0.00704605, -0.773026, 0.634307
2.46033, -0.0314139, 0.0216101, 1.69164, -0.00753027, 0.00659092, -0.771366, 0.636313
2.4802, -0.0314407, 0.0214866, 1.69168, -0.00777594, 0.00642121, -0.771743, 0.635855
2.49937, -0.0315208, 0.0218599, 1.69129, -0.00703003, 0.00675577, -0.773497, 0.633725
2.51942, -0.0308752, 0.0215988, 1.69121, -0.00592404, 0.00531412, -0.773727, 0.633469
2.53999, -0.0303767, 0.0208116, 1.69146, -0.00619806, 0.00368267, -0.772284, 0.635236
2.55965, -0.0304979, 0.0206434, 1.6913, -0.00754118, 0.00449288, -0.772055, 0.635496
2.58043, -0.0304864, 0.0209038, 1.69077, -0.00656579, 0.00477263, -0.773817, 0.633357
2.60042, -0.0300054, 0.0205473, 1.69073, -0.00559349, 0.00445425, -0.773869, 0.633306
2.62039, -0.0296605, 0.020039, 1.6906, -0.00602593, 0.00497258, -0.772145, 0.635398
2.64002, -0.0293731, 0.0197772, 1.69012, -0.0058031, 0.00433387, -0.771847, 0.635767
2.66012, -0.0293649, 0.0197833, 1.68978, -0.00514963, 0.00432642, -0.773609, 0.633628
2.6798, -0.0290623, 0.0188137, 1.69014, -0.00742262, 0.00431213, -0.771749, 0.635869
2.70006, -0.0289489, 0.0186213, 1.6899, -0.00701403, 0.00392379, -0.771917, 0.635673
2.72048, -0.0290139, 0.0191243, 1.68918, -0.00583278, 0.00515414, -0.773695, 0.63351
2.73983, -0.0284489, 0.0186701, 1.68922, -0.00517504, 0.00370494, -0.773625, 0.633612
2.75992, -0.0281447, 0.0180072, 1.68948, -0.00591671, 0.00327026, -0.772107, 0.635457
2.78041, -0.028254, 0.0175149, 1.68954, -0.00797687, 0.00269052, -0.771987, 0.635582
2.80043, -0.0282268, 0.0176063, 1.68927, -0.00702968, 0.00206349, -0.773822, 0.63336
2.82016, -0.0278659, 0.0171968, 1.6893, -0.00624333, 0.00149747, -0.773866, 0.633317
2.83933, -0.0277976, 0.0167328, 1.6892, -0.00754036, 0.00252259, -0.772307, 0.635199
2.85982, -0.0279202, 0.0165496, 1.68891, -0.00778618, 0.0025754, -0.772476, 0.634991
2.8799, -0.0276658, 0.0166448, 1.6883, -0.00545209, 0.00243917, -0.774085, 0.633053
2.89933, -0.027325, 0.0157498, 1.68839, -0.00663304, 0.00208206, -0.772114, 0.635447
2.91996, -0.0276503, 0.015669, 1.68812, -0.00740663, 0.00366623, -0.772259, 0.635254
2.93956, -0.0279907, 0.0159084, 1.68736, -0.00680994, 0.00467023, -0.773954, 0.633188
2.95987, -0.0276476, 0.015612, 1.68705, -0.00582204, 0.0045387, -0.773795, 0.633393
2.97935, -0.027323, 0.0148358, 1.68716, -0.00627583, 0.00345716, -0.772107, 0.635452
