time, px, py, pz, qx, qy, qz, qw
2.18014, 0.0118699, 0.0339154, 1.57463, 0.00742804, 0.00134979, -0.766574, 0.642111
2.20021, 0.0128629, 0.0331956, 1.57431, 0.00651524, 0.000925496, -0.765587, 0.643299
2.22015, 0.0133621, 0.0318584, 1.57414, 0.00619922, 0.000376111, -0.764593, 0.644484
2.23968, 0.0121063, 0.0312249, 1.57363, 0.00717092, 0.000811991, -0.76696, 0.641654
2.25945, 0.012864, 0.0304658, 1.57333, 0.00593832, 0.000464785, -0.766154, 0.642629
2.27959, 0.0136435, 0.029332, 1.57254, 0.0080663, -0.00194506, -0.764786, 0.644231
2.2993, 0.0126448, 0.0286697, 1.57219, 0.00787203, 0.000393367, -0.765961, 0.642839
2.32019, 0.0116808, 0.0280554, 1.572, 0.00590879, 0.00385354, -0.766803, 0.641843
2.33932, 0.0126541, 0.0271325, 1.57171, 0.00636664, 0.000995083, -0.765726, 0.643135
2.3593, 0.0130942, 0.026059, 1.57128, 0.00600679, 0.000520477, -0.764664, 0.644401
2.37999, 0.0118729, 0.025343, 1.57102, 0.00605445, 0.000811968, -0.767097, 0.641502
2.4001, 0.0119151, 0.0249118, 1.57015, 0.00798527, 0.000467915, -0.76721, 0.641346
2.42016, 0.0130167, 0.0242317, 1.56972, 0.00750857, -0.000569818, -0.766011, 0.642783
2.43947, 0.0130574, 0.0230649, 1.56949, 0.00664275, -0.000991981, -0.764939, 0.644068
2.46019, 0.0114738, 0.0223382, 1.56937, 0.00421463, 0.00119332, -0.76666, 0.642038
2.47967, 0.011529, 0.0223303, 1.56874, 0.00430665, 0.0021257, -0.76751, 0.641019
2.49942, 0.0129932, 0.0212801, 1.56795, 0.00747321, -0.000894907, -0.764669, 0.644379
2.51944, 0.0119883, 0.0204724, 1.56798, 0.00532036, 0.000634232, -0.76579, 0.643068
2.53934, 0.0113995, 0.0200086, 1.56768, 0.00534806, 0.000347045, -0.76728, 0.641289
2.56004, 0.0122641, 0.0198122, 1.56706, 0.00610936, -0.000165034, -0.766531, 0.642179
2.57947, 0.0126677, 0.0186751, 1.56696, 0.00488597, -0.00055044, -0.76501, 0.643999
2.60013, 0.0111807, 0.0182001, 1.56681, 0.00441452, 0.000683297, -0.767104, 0.641507
2.61984, 0.0112338, 0.0177078, 1.56647, 0.00468126, 0.000458134, -0.767077, 0.641538
2.63946, 0.0119952, 0.017814, 1.56572, 0.00530152, 0.0020548, -0.766109, 0.642685
2.65965, 0.0126689, 0.0166372, 1.5656, 0.00628072, -0.00180477, -0.765001, 0.643996
2.67954, 0.0112511, 0.0162698, 1.56551, 0.00450364, 0.000320754, -0.767349, 0.641213
2.69902, 0.0119813, 0.016469, 1.56493, 0.00535544, 0.000652133, -0.76679, 0.641876
2.71957, 0.0121376, 0.0156672, 1.5646, 0.00482362, 0.000184139, -0.765345, 0.643602
2.73914, 0.0113893, 0.0152953, 1.56445, 0.00424548, 0.00232977, -0.766212, 0.64257
2.75966, 0.0111906, 0.015296, 1.56379, 0.00653836, 0.00201787, -0.767313, 0.641237
2.77959, 0.0119473, 0.0149303, 1.56352, 0.00486314, 0.000781312, -0.766446, 0.64229
2.79965, 0.0124344, 0.0139553, 1.56341, 0.0046121, -0.00115226, -0.765338, 0.643611
2.81926, 0.0113524, 0.0140037, 1.56295, 0.00593307, 0.000615572, -0.76751, 0.64101
2.83933, 0.0111658, 0.014028, 1.56248, 0.005215, 0.00256486, -0.767532, 0.640984
2.86017, 0.0118591, 0.0139155, 1.56236, 0.00330489, 0.0030737, -0.766501, 0.642227
2.88012, 0.012755, 0.0129012, 1.56224, 0.00513269, -0.00146706, -0.765534, 0.643374
2.89966, 0.0115277, 0.0131059, 1.56174, 0.00517056, 0.0020199, -0.767282, 0.641285
2.91991, 0.0119357, 0.013206, 1.56129, 0.0058995, 0.000180799, -0.767839, 0.640616
2.93941, 0.0130027, 0.0123947, 1.56091, 0.00680374, -0.00139643, -0.76478, 0.644254
2.95993, 0.0124293, 0.0123205, 1.56076, 0.00665831, 0.000907239, -0.765777, 0.643071
2.97985, 0.0116454, 0.0122606, 1.56066, 0.00606523, 0.00128946, -0.766852, 0.641795
2.99993, 0.0126529, 0.011973, 1.56083, 0.00442767, 0.000463271, -0.765058, 0.643946
3.0198, 0.0131486, 0.0117367, 1.56022, 0.00688648, -7.76612e-05, -0.764362, 0.644751
3.03945, 0.0121248, 0.0115816, 1.56012, 0.00779155, -0.000519029, -0.766161, 0.642602
3.06005, 0.011837, 0.0116906, 1.55975, 0.00768889, 0.000909367, -0.766155, 0.64261
3.08011, 0.0128229, 0.0117167, 1.55948, 0.00743561, -0.000142539, -0.764752, 0.644281
3.1002, 0.0123473, 0.0113153, 1.55936, 0.00744245, 0.000797946, -0.764383, 0.644719
