time, px, py, pz, qx, qy, qz, qw
0.881094, 0.0113499, 0.136549, 1.54402, 0.0105405, -0.029681, -0.791544, 0.6103
0.9004, 0.0118044, 0.136231, 1.54422, 0.0101532, -0.031689, -0.792106, 0.609476
0.920881, 0.013043, 0.135777, 1.54437, 0.0117049, -0.0334219, -0.790791, 0.611061
0.941007, 0.0122186, 0.136329, 1.54494, 0.00832405, -0.0307618, -0.792255, 0.609357
0.961094, 0.0129921, 0.137894, 1.54356, 0.0142172, -0.0284611, -0.791954, 0.609751
0.981, 0.0133972, 0.136854, 1.54421, 0.0119305, -0.0327162, -0.792102, 0.609395
1.00043, 0.01403, 0.136616, 1.54455, 0.0111378, -0.0318695, -0.791017, 0.610862
1.02082, 0.0141971, 0.13827, 1.54371, 0.0153645, -0.0301517, -0.792189, 0.609337
1.04034, 0.0143123, 0.138621, 1.54321, 0.014913, -0.029152, -0.791828, 0.609865
1.06099, 0.0152746, 0.137361, 1.54393, 0.0124954, -0.0327181, -0.790728, 0.611166
1.08095, 0.0151835, 0.138, 1.54392, 0.014073, -0.0323245, -0.792185, 0.609262
1.10046, 0.0150948, 0.139438, 1.5431, 0.0148634, -0.0280719, -0.792203, 0.60943
1.1208, 0.0151627, 0.138857, 1.54317, 0.0132945, -0.0310945, -0.792321, 0.609167
1.14099, 0.0163268, 0.138342, 1.5436, 0.0138235, -0.0328797, -0.79084, 0.610983
1.16073, 0.0158559, 0.139599, 1.54333, 0.0132006, -0.0289395, -0.792427, 0.609136
1.1798, 0.0163893, 0.140059, 1.54251, 0.0153863, -0.0305756, -0.791077, 0.610758
1.19971, 0.0159315, 0.139641, 1.54283, 0.0112847, -0.0297542, -0.792452, 0.609104
1.21981, 0.0170118, 0.139507, 1.54302, 0.0133015, -0.0321064, -0.792175, 0.609304
1.24047, 0.0169658, 0.141128, 1.54182, 0.0162076, -0.0292021, -0.792187, 0.609363
1.26039, 0.0164115, 0.140404, 1.5419, 0.0117098, -0.0303062, -0.792182, 0.60942
1.28046, 0.0176047, 0.14016, 1.54195, 0.0130637, -0.0313244, -0.790767, 0.611176
1.29981, 0.0176662, 0.140625, 1.54181, 0.0144071, -0.0312203, -0.791896, 0.609688
1.32047, 0.0175839, 0.141686, 1.54089, 0.0141833, -0.0284358, -0.790736, 0.611332
1.34072, 0.0174801, 0.141211, 1.54088, 0.0128339, -0.0315173, -0.792079, 0.609469
1.3608, 0.0182518, 0.141069, 1.5411, 0.0136985, -0.0315963, -0.791785, 0.609828
1.38026, 0.018186, 0.142147, 1.54049, 0.0143308, -0.0292541, -0.791918, 0.609758
1.40019, 0.0182524, 0.142384, 1.53972, 0.0142831, -0.0298087, -0.790873, 0.611087
1.42032, 0.0188857, 0.141556, 1.54002, 0.0141299, -0.0334334, -0.79071, 0.611114
1.44066, 0.0190661, 0.141723, 1.54018, 0.0138106, -0.0323801, -0.790832, 0.611019
1.46003, 0.0187896, 0.142469, 1.53972, 0.0137865, -0.0314407, -0.790575, 0.611402
1.48059, 0.0182581, 0.142796, 1.53916, 0.0137559, -0.0313174, -0.79182, 0.609797
1.50015, 0.0193444, 0.14239, 1.53954, 0.0137523, -0.0323243, -0.790455, 0.611512
1.52076, 0.0187061, 0.142976, 1.53939, 0.0133557, -0.0316531, -0.792183, 0.609316
1.54086, 0.0187135, 0.144004, 1.5383, 0.015727, -0.0291922, -0.791759, 0.609933
1.56007, 0.0187273, 0.143387, 1.53891, 0.0129638, -0.0317809, -0.792158, 0.609351
1.58074, 0.0197826, 0.142963, 1.53888, 0.0142918, -0.0335974, -0.790601, 0.611243
1.60017, 0.0185564, 0.143888, 1.53852, 0.013163, -0.0303356, -0.792151, 0.609429
1.62102, 0.0189362, 0.144853, 1.53759, 0.016588, -0.0293084, -0.791675, 0.610014
1.64018, 0.0189217, 0.144009, 1.53837, 0.0130491, -0.0316168, -0.791682, 0.609976
1.66099, 0.0190605, 0.144011, 1.53831, 0.0134784, -0.0325666, -0.791708, 0.609882
1.68108, 0.0185671, 0.144618, 1.53788, 0.0131416, -0.0306634, -0.791953, 0.60967
1.70048, 0.0187436, 0.144855, 1.53763, 0.0140006, -0.031765, -0.791727, 0.609888
1.72027, 0.01889, 0.144651, 1.53786, 0.0128106, -0.0317659, -0.79147, 0.610248
1.74099, 0.0188271, 0.144913, 1.53786, 0.0132506, -0.0312418, -0.791413, 0.610339
1.76103, 0.0188478, 0.145888, 1.53721, 0.0165857, -0.0312659, -0.791232, 0.610492
1.78073, 0.0185598, 0.145268, 1.53752, 0.013889, -0.0329665, -0.791077, 0.61067
1.80026, 0.0194362, 0.144726, 1.53756, 0.0157651, -0.035946, -0.789386, 0.612642
1.8206, 0.0183522, 0.145746, 1.53764, 0.0147963, -0.0327691, -0.790695, 0.611154
1.84064, 0.0184456, 0.146602, 1.53661, 0.0187944, -0.0372745, -0.790346, 0.611236
1.86, 0.0177817, 0.14583, 1.53699, 0.0143451, -0.0415098, -0.790289, 0.611159
1.87981, 0.0184018, 0.145547, 1.53721, 0.0158387, -0.0469421, -0.788717, 0.612757
1.89986, 0.0174469, 0.146796, 1.53677, 0.0171572, -0.0490605, -0.790004, 0.610895
1.92055, 0.0171212, 0.147626, 1.53604, 0.018479, -0.051826, -0.789239, 0.611616
1.941, 0.0163552, 0.147237, 1.53672, 0.0159715, -0.0575907, -0.789194, 0.611229
1.96111, 0.0159337, 0.147952, 1.53686, 0.0177869, -0.0595213, -0.788585, 0.61178
1.98113, 0.0146664, 0.150111, 1.53596, 0.0195823, -0.057728, -0.788261, 0.612314
2.00022, 0.0131291, 0.14986, 1.53659, 0.0156037, -0.0633688, -0.78813, 0.61204
2.02099, 0.012922, 0.150807, 1.53687, 0.0169361, -0.0640187, -0.786516, 0.61401
2.04096, 0.010988, 0.152811, 1.5368, 0.018327, -0.0646465, -0.787705, 0.612377
2.05999, 0.00898565, 0.155284, 1.53581, 0.0198651, -0.0609792, -0.787058, 0.613536
2.08071, 0.00725661, 0.155902, 1.53677, 0.0177328, -0.0660998, -0.787128, 0.612981
2.10046, 0.00586434, 0.157528, 1.53723, 0.0184178, -0.0664524, -0.78575, 0.614689
2.121, 0.00317106, 0.160906, 1.53638, 0.0211282, -0.0628777, -0.786645, 0.613831
2.14067, 0.000435816, 0.16307, 1.53621, 0.0203393, -0.0623886, -0.786188, 0.614493
2.16107, -0.00168225, 0.164273, 1.53715, 0.0176064, -0.0643721, -0.78511, 0.61575
2.18111, -0.00470731, 0.167387, 1.5372, 0.0181472, -0.0632097, -0.786652, 0.613884
2.20041, -0.00748111, 0.170668, 1.53648, 0.0195325, -0.0610434, -0.784973, 0.616205
2.22106, -0.011099, 0.173157, 1.5366, 0.0179604, -0.0610837, -0.786066, 0.614854
2.24017, -0.0135621, 0.175821, 1.53695, 0.0183949, -0.0606774, -0.784473, 0.616913
2.26092, -0.0172804, 0.179992, 1.53629, 0.0205724, -0.0585489, -0.785509, 0.615731
2.28052, -0.0212012, 0.183541, 1.53563, 0.0207994, -0.0571111, -0.785281, 0.616148
2.3004, -0.0245287, 0.185638, 1.53655, 0.0171252, -0.0586635, -0.783948, 0.617811
2.32078, -0.0279718, 0.189295, 1.53652, 0.0188344, -0.0583523, -0.783833, 0.617938
2.34063, -0.0327309, 0.194238, 1.53551, 0.0198597, -0.0526564, -0.78475, 0.617252
2.36019, -0.0367225, 0.197836, 1.53538, 0.0199751, -0.0542353, -0.784724, 0.617145
2.38073, -0.0403002, 0.200635, 1.53608, 0.018318, -0.0557897, -0.783097, 0.619121
2.40006, -0.0455586, 0.204833, 1.53628, 0.0163389, -0.0539775, -0.784473, 0.617594
2.42103, -0.0499454, 0.210055, 1.53496, 0.0205477, -0.0510223, -0.783955, 0.618376
2.44075, -0.0545184, 0.213274, 1.53574, 0.0164181, -0.0521953, -0.784147, 0.618159
2.46079, -0.0589637, 0.217344, 1.53597, 0.0169055, -0.0528332, -0.784171, 0.618061
2.48024, -0.0640905, 0.222035, 1.5356, 0.0167619, -0.0498819, -0.783843, 0.618725
2.50026, -0.0691541, 0.226164, 1.53584, 0.0146316, -0.0499508, -0.783425, 0.619303
2.52107, -0.0738197, 0.230669, 1.53574, 0.0157316, -0.049829, -0.783283, 0.619465
2.5403, -0.0787093, 0.235101, 1.53589, 0.0155974, -0.0498021, -0.783185, 0.619595
2.56027, -0.0843467, 0.240258, 1.53541, 0.0158733, -0.0476523, -0.783389, 0.619499
2.58097, -0.0893328, 0.24493, 1.53529, 0.0160845, -0.0477483, -0.783034, 0.619934
2.60066, -0.0945037, 0.24937, 1.53567, 0.0147396, -0.0474022, -0.78302, 0.620012
2.62096, -0.0999633, 0.254174, 1.53575, 0.0140991, -0.0466852, -0.783061, 0.62003
2.64019, -0.105313, 0.260095, 1.53494, 0.0170439, -0.0442534, -0.782858, 0.62039
2.66088, -0.110868, 0.264236, 1.53544, 0.0154149, -0.0467665, -0.782699, 0.62045
2.68082, -0.116484, 0.268934, 1.53596, 0.0136516, -0.0456461, -0.782603, 0.620695
2.70035, -0.122182, 0.274331, 1.53587, 0.0151451, -0.0454022, -0.782554, 0.620741
2.72098, -0.128145, 0.279324, 1.53603, 0.0132948, -0.044912, -0.782333, 0.621097
2.74105, -0.133609, 0.284507, 1.53599, 0.0138819, -0.0444684, -0.782315, 0.621138
2.76074, -0.139084, 0.289584, 1.53647, 0.0145085, -0.0449188, -0.782167, 0.621278
2.78104, -0.14536, 0.295216, 1.53652, 0.0132075, -0.0420527, -0.782304, 0.621335
2.8003, -0.151318, 0.300223, 1.53656, 0.0125663, -0.0432764, -0.781956, 0.621702
2.82094, -0.156785, 0.305542, 1.5368, 0.0135415, -0.0432431, -0.781964, 0.621675
2.84083, -0.162575, 0.311203, 1.53701, 0.0142423, -0.0417634, -0.781819, 0.621942
2.86102, -0.169012, 0.316763, 1.53679, 0.014222, -0.041838, -0.781752, 0.622022
2.88104, -0.174944, 0.322043, 1.53692, 0.0133347, -0.0418547, -0.781619, 0.622207
2.90036, -0.179943, 0.326973, 1.5375, 0.0140732, -0.0429996, -0.780118, 0.623995
2.92094, -0.1869, 0.333349, 1.53743, 0.0135666, -0.0395589, -0.781531, 0.622464
2.94105, -0.193239, 0.338968, 1.53712, 0.0129422, -0.0397003, -0.781326, 0.622724
2.96093, -0.199089, 0.344056, 1.5379, 0.011052, -0.0405788, -0.781148, 0.622927
2.98088, -0.204173, 0.349335, 1.53823, 0.0131768, -0.0425926, -0.779525, 0.624782
3.00027, -0.211377, 0.355854, 1.53787, 0.0122507, -0.0392393, -0.780852, 0.623362
3.02068, -0.217748, 0.361529, 1.53794, 0.011458, -0.0389992, -0.78059, 0.62372
3.04097, -0.222496, 0.366337, 1.53872, 0.0128323, -0.0429722, -0.778838, 0.62562
3.06113, -0.228756, 0.372388, 1.5388, 0.0124423, -0.0406088, -0.778919, 0.625685
3.08082, -0.235904, 0.378838, 1.53848, 0.0118062, -0.0393128, -0.780181, 0.624206
3.10047, -0.241834, 0.384412, 1.539, 0.0113418, -0.0396393, -0.779968, 0.62446
3.12095, -0.246967, 0.389686, 1.53953, 0.0118248, -0.0405722, -0.778544, 0.626165
3.14094, -0.254066, 0.396249, 1.53945, 0.0114913, -0.0390903, -0.77989, 0.624589
3.16042, -0.260119, 0.403183, 1.53884, 0.0145094, -0.0358928, -0.779155, 0.625635
3.18092, -0.266133, 0.407915, 1.54026, 0.0111419, -0.0389139, -0.779365, 0.625262
3.20016, -0.272191, 0.413834, 1.54074, 0.0111267, -0.0387446, -0.77934, 0.625303
3.2201, -0.278755, 0.420367, 1.54063, 0.0115147, -0.0368916, -0.779372, 0.625368
3.24093, -0.284865, 0.426274, 1.54094, 0.0121601, -0.0373572, -0.779318, 0.625395
3.261, -0.289821, 0.431463, 1.5416, 0.0136162, -0.0400027, -0.777687, 0.62723
3.28105, -0.296616, 0.438072, 1.54196, 0.012646, -0.0375198, -0.779149, 0.625587
3.30041, -0.302742, 0.445251, 1.54114, 0.0167437, -0.0349687, -0.778464, 0.62649
3.32095, -0.308904, 0.450227, 1.54212, 0.0142377, -0.0384899, -0.778614, 0.62616
3.3408, -0.314196, 0.455696, 1.5427, 0.0142411, -0.0387921, -0.776983, 0.628164
3.36025, -0.321269, 0.462449, 1.54281, 0.0140918, -0.0372738, -0.778572, 0.626289
3.38043, -0.32777, 0.468672, 1.54274, 0.0133209, -0.0361275, -0.778393, 0.626595
3.40021, -0.333291, 0.474343, 1.54315, 0.0136427, -0.0379536, -0.778326, 0.626564
3.42097, -0.339238, 0.480228, 1.54361, 0.0142025, -0.0391578, -0.778451, 0.626322
3.44067, -0.346235, 0.486879, 1.5434, 0.0129938, -0.0351622, -0.778326, 0.62674
3.46011, -0.35224, 0.492507, 1.54358, 0.0132217, -0.0381662, -0.777855, 0.627145
3.48091, -0.357443, 0.49814, 1.54378, 0.0149011, -0.0389623, -0.776413, 0.628842
3.50005, -0.36452, 0.504407, 1.54445, 0.0123218, -0.0372549, -0.777947, 0.627103
3.52098, -0.370902, 0.511072, 1.54371, 0.0149202, -0.0371778, -0.777803, 0.62723
3.54087, -0.377075, 0.516977, 1.544, 0.0133305, -0.0361778, -0.777561, 0.627624
3.56094, -0.382099, 0.522203, 1.5445, 0.0155987, -0.0403359, -0.776204, 0.628997
3.58004, -0.389402, 0.529025, 1.54435, 0.01493, -0.037068, -0.777683, 0.627386
3.60012, -0.396164, 0.534929, 1.54452, 0.012631, -0.0362519, -0.777279, 0.627983
3.62081, -0.401735, 0.540896, 1.54446, 0.0158895, -0.0382945, -0.777056, 0.628065
3.64003, -0.407435, 0.546433, 1.54483, 0.0147257, -0.0378767, -0.775672, 0.629827
3.66079, -0.414838, 0.553296, 1.54445, 0.0147842, -0.036801, -0.777501, 0.62763
3.68028, -0.421069, 0.559407, 1.54419, 0.015366, -0.0366227, -0.777274, 0.627908
3.70013, -0.426288, 0.56437, 1.54484, 0.0145938, -0.0389627, -0.77552, 0.629951
3.72097, -0.432695, 0.57037, 1.54485, 0.0148169, -0.0398557, -0.775619, 0.629767
3.74076, -0.440098, 0.577473, 1.54409, 0.0143997, -0.0353917, -0.777115, 0.628198
3.76087, -0.446187, 0.583171, 1.54407, 0.0143829, -0.0369208, -0.776704, 0.628618
3.78045, -0.451358, 0.588324, 1.54432, 0.0153687, -0.0397224, -0.775088, 0.630416
3.80018, -0.458777, 0.595185, 1.54404, 0.0137654, -0.0359601, -0.776773, 0.628603
3.82095, -0.465371, 0.601298, 1.54361, 0.0141006, -0.0373844, -0.776854, 0.628412
3.84016, -0.471281, 0.606814, 1.54392, 0.0135354, -0.0384085, -0.77681, 0.628417
3.86114, -0.476851, 0.61236, 1.54397, 0.013776, -0.0390911, -0.775389, 0.630122
3.88105, -0.48422, 0.619209, 1.54356, 0.0133288, -0.0370941, -0.776978, 0.628293
3.90025, -0.490737, 0.62519, 1.54325, 0.0134655, -0.0373333, -0.777043, 0.628195
3.92092, -0.495692, 0.630191, 1.54349, 0.0144331, -0.040365, -0.775103, 0.630379
3.94098, -0.502871, 0.637013, 1.54341, 0.013749, -0.0369577, -0.776809, 0.628501
3.96078, -0.509844, 0.643377, 1.54284, 0.0140723, -0.0368022, -0.776854, 0.628447
3.98098, -0.516002, 0.648941, 1.54289, 0.0128486, -0.0382818, -0.776769, 0.62849
4.0006, -0.521121, 0.654288, 1.54317, 0.0142393, -0.040702, -0.775403, 0.629992
4.02095, -0.528573, 0.661254, 1.54284, 0.0136974, -0.037699, -0.777008, 0.628211
4.04032, -0.535466, 0.667457, 1.54219, 0.0127804, -0.0368207, -0.776983, 0.628314
4.06099, -0.541163, 0.672855, 1.54234, 0.0134538, -0.0401932, -0.777046, 0.628015
4.08091, -0.546963, 0.678565, 1.54245, 0.0137006, -0.0395809, -0.775724, 0.629681
4.10072, -0.554561, 0.68565, 1.54151, 0.0139594, -0.0360953, -0.777212, 0.628048
4.12092, -0.560833, 0.691479, 1.54097, 0.0150009, -0.0387347, -0.776928, 0.628218
4.14093, -0.566145, 0.696718, 1.54137, 0.0139109, -0.0397927, -0.775303, 0.630182
4.16096, -0.573394, 0.703157, 1.54141, 0.0127444, -0.0390899, -0.777025, 0.628125
4.18039, -0.580375, 0.709825, 1.54023, 0.0145447, -0.038398, -0.777131, 0.627998
4.20043, -0.586779, 0.715593, 1.54016, 0.0127274, -0.0381535, -0.776842, 0.62841
4.22099, -0.591971, 0.721135, 1.54012, 0.016061, -0.0415305, -0.775556, 0.629707
4.24038, -0.599762, 0.727999, 1.53954, 0.0141753, -0.0373396, -0.777023, 0.628204
4.26107, -0.606577, 0.734207, 1.53874, 0.0146947, -0.0379633, -0.776797, 0.628434
4.28092, -0.611889, 0.739632, 1.53869, 0.0162505, -0.0403506, -0.775065, 0.630383
4.30009, -0.618759, 0.745672, 1.53884, 0.0134383, -0.038703, -0.775228, 0.630352
4.32081, -0.62644, 0.752691, 1.53779, 0.0148374, -0.03896, -0.77689, 0.628255
4.34084, -0.63315, 0.758739, 1.53748, 0.0138803, -0.0387807, -0.776743, 0.62847
4.36029, -0.638472, 0.764008, 1.53762, 0.0148358, -0.0419626, -0.774975, 0.630423
4.38074, -0.646036, 0.770641, 1.53721, 0.0140283, -0.0408556, -0.776487, 0.628651
4.40028, -0.653436, 0.777124, 1.53664, 0.0121802, -0.0383107, -0.776183, 0.629225
4.42106, -0.659723, 0.783235, 1.53629, 0.0139286, -0.0399195, -0.776109, 0.62918
4.4411, -0.665516, 0.788907, 1.53628, 0.0145865, -0.0411317, -0.774705, 0.630815
4.46015, -0.673571, 0.795647, 1.53624, 0.0117837, -0.0392446, -0.775987, 0.629416
4.48096, -0.680488, 0.801949, 1.53591, 0.0127027, -0.0414376, -0.775913, 0.629349
4.50037, -0.687142, 0.808143, 1.53606, 0.0117442, -0.0396938, -0.775904, 0.629492
4.52072, -0.693452, 0.814431, 1.53592, 0.014023, -0.0419545, -0.775783, 0.629448
4.54094, -0.700991, 0.820908, 1.53591, 0.0125369, -0.0414523, -0.775673, 0.629647
4.56085, -0.708142, 0.827605, 1.53566, 0.0126731, -0.0393695, -0.775861, 0.629546
4.58049, -0.7136, 0.832975, 1.53605, 0.0144255, -0.0441039, -0.774185, 0.631256
4.6006, -0.721726, 0.839897, 1.53655, 0.0103326, -0.0396953, -0.775797, 0.629647
4.62106, -0.728991, 0.847102, 1.53591, 0.0127856, -0.0389239, -0.775885, 0.629542
4.64094, -0.7356, 0.853123, 1.53625, 0.0128127, -0.0409269, -0.77573, 0.629606
4.661, -0.74179, 0.859002, 1.53681, 0.012146, -0.0412582, -0.77431, 0.631343
4.68095, -0.749444, 0.865923, 1.53735, 0.0117423, -0.041995, -0.775546, 0.629783
4.70019, -0.757101, 0.872985, 1.53716, 0.0115157, -0.0391834, -0.775817, 0.629635
4.72095, -0.763464, 0.879131, 1.53775, 0.0110072, -0.0402743, -0.775836, 0.629551
4.7411, -0.769578, 0.885571, 1.53818, 0.0136438, -0.0419876, -0.774545, 0.630976
4.76111, -0.778053, 0.893043, 1.53851, 0.0102641, -0.0370128, -0.776172, 0.62935
4.78095, -0.784886, 0.899421, 1.53875, 0.0111139, -0.0400851, -0.776399, 0.628868
4.80034, -0.790668, 0.905519, 1.53931, 0.012408, -0.0414579, -0.774922, 0.630574
4.82078, -0.798457, 0.9129, 1.53991, 0.010842, -0.0377812, -0.776483, 0.628911
4.84108, -0.806087, 0.919716, 1.54012, 0.0106126, -0.0381176, -0.776211, 0.62923
4.86074, -0.812907, 0.926559, 1.54031, 0.0102503, -0.0366917, -0.776424, 0.629058
4.88105, -0.818909, 0.932699, 1.54109, 0.0111849, -0.0391158, -0.775043, 0.630597
4.90046, -0.826814, 0.940081, 1.54153, 0.0105242, -0.037866, -0.776653, 0.628702
4.92074, -0.834283, 0.947292, 1.54132, 0.0101086, -0.0361688, -0.776892, 0.628513
4.94101, -0.839778, 0.953508, 1.54158, 0.0128896, -0.0401843, -0.77527, 0.630219
4.96093, -0.846941, 0.96053, 1.54215, 0.0123631, -0.0379564, -0.775734, 0.629796
4.98087, -0.855141, 0.967745, 1.54235, 0.0103174, -0.0365767, -0.776855, 0.628532
5.00032, -0.86207, 0.974743, 1.54216, 0.0111188, -0.0365532, -0.776897, 0.628467
5.02099, -0.867775, 0.98135, 1.54232, 0.0141378, -0.0374891, -0.775417, 0.630177
5.04105, -0.875699, 0.98855, 1.54274, 0.0126872, -0.0365957, -0.776959, 0.628359
5.06034, -0.88336, 0.996121, 1.54209, 0.0131272, -0.0344329, -0.777198, 0.628176
5.08094, -0.889689, 1.0025, 1.54263, 0.0133532, -0.0369988, -0.777074, 0.628179
5.10028, -0.895808, 1.00903, 1.54289, 0.0148123, -0.0384056, -0.77593, 0.629474
5.12105, -0.904025, 1.01649, 1.5429, 0.0125986, -0.0365172, -0.777431, 0.627781
5.14098, -0.911197, 1.024, 1.5422, 0.0148475, -0.0357547, -0.777884, 0.627214
5.16104, -0.917043, 1.03014, 1.54256, 0.0156977, -0.0380741, -0.776274, 0.629048
5.1801, -0.924362, 1.03684, 1.54285, 0.0142393, -0.0375488, -0.776351, 0.62902
5.2007, -0.932461, 1.04486, 1.54218, 0.0148578, -0.0346488, -0.778214, 0.626866
5.22023, -0.939339, 1.05136, 1.54256, 0.0137694, -0.0367338, -0.777979, 0.627064
5.24027, -0.945497, 1.0578, 1.54258, 0.0151168, -0.0374305, -0.776437, 0.628901
5.26101, -0.952748, 1.06473, 1.54271, 0.0147701, -0.0375184, -0.776673, 0.628613
5.28097, -0.961124, 1.07281, 1.54224, 0.0140727, -0.0344084, -0.778734, 0.626252
5.30048, -0.967875, 1.07934, 1.54265, 0.0135975, -0.0362688, -0.778856, 0.626005
5.32098, -0.974275, 1.08542, 1.54309, 0.0136957, -0.0379862, -0.777462, 0.627632
5.34022, -0.982228, 1.09296, 1.54311, 0.0126441, -0.0368806, -0.778945, 0.625879
5.3609, -0.989728, 1.10015, 1.54304, 0.0124381, -0.0358987, -0.778946, 0.625939
5.38073, -0.996732, 1.10689, 1.54318, 0.0129286, -0.0357957, -0.779227, 0.625585
5.40039, -1.00306, 1.11327, 1.54339, 0.0139711, -0.0377625, -0.777605, 0.627463
5.42096, -1.01137, 1.12145, 1.54301, 0.0138062, -0.0337604, -0.779579, 0.625241
5.44103, -1.01813, 1.12827, 1.54312, 0.015676, -0.0360707, -0.779176, 0.62557
5.46101, -1.02483, 1.13398, 1.54396, 0.0131227, -0.0385478, -0.777909, 0.627057
5.48097, -1.03176, 1.14132, 1.54396, 0.0145937, -0.0384778, -0.778127, 0.626757
5.50048, -1.04031, 1.14929, 1.5436, 0.0143775, -0.035697, -0.779902, 0.624718
5.52083, -1.04758, 1.15546, 1.54437, 0.011815, -0.0363678, -0.779594, 0.625117
5.54021, -1.05368, 1.16181, 1.54466, 0.0135911, -0.0378716, -0.778218, 0.626704
5.56099, -1.06132, 1.16934, 1.54467, 0.0138513, -0.0377987, -0.779476, 0.625138
5.58017, -1.06884, 1.17675, 1.54441, 0.0144731, -0.0361285, -0.778907, 0.625931
5.60041, -1.07559, 1.18276, 1.54485, 0.0138052, -0.0379009, -0.778042, 0.626916
5.62104, -1.08247, 1.18977, 1.54524, 0.0144236, -0.0382556, -0.778304, 0.626555
5.64093, -1.09043, 1.19762, 1.54524, 0.0142524, -0.0369123, -0.77921, 0.625512
