time, px, py, pz, qx, qy, qz, qw
2.90034, -0.0480361, 0.0194648, 1.44138, -0.0167785, -0.0178641, -0.730074, 0.682928
2.91999, -0.0487187, 0.0197434, 1.44184, -0.0170316, -0.0170836, -0.731067, 0.681879
2.94031, -0.0483326, 0.0195818, 1.44229, -0.0172333, -0.017454, -0.729429, 0.683617
2.96104, -0.0486323, 0.0194229, 1.44317, -0.0168136, -0.0178576, -0.730219, 0.682773
2.98018, -0.0490045, 0.0194388, 1.44398, -0.0166327, -0.0181848, -0.730387, 0.682588
3.00107, -0.049416, 0.0196814, 1.44442, -0.0166428, -0.0184149, -0.731244, 0.681665
3.02029, -0.0496424, 0.0195454, 1.44536, -0.0173688, -0.0181543, -0.730664, 0.682275
3.04038, -0.0494879, 0.0195432, 1.44616, -0.0164494, -0.0178975, -0.730508, 0.682471
3.06096, -0.0500807, 0.0196043, 1.44717, -0.0180846, -0.0177555, -0.731144, 0.681752
3.0809, -0.0504647, 0.0199989, 1.44757, -0.0163892, -0.0179159, -0.731725, 0.681168
3.10107, -0.0506159, 0.0199056, 1.44852, -0.0174863, -0.0161144, -0.730868, 0.682105
3.12025, -0.0504617, 0.0198811, 1.44937, -0.0159117, -0.0171238, -0.730921, 0.682062
3.14094, -0.0512144, 0.0202226, 1.45024, -0.0169967, -0.016138, -0.731353, 0.681596
3.16025, -0.0511613, 0.0202829, 1.45099, -0.0179659, -0.016823, -0.730896, 0.682045
3.18042, -0.051432, 0.0203435, 1.4516, -0.0159154, -0.0167709, -0.731585, 0.681358
3.20099, -0.0518547, 0.0205373, 1.45254, -0.0167707, -0.0154304, -0.731685, 0.681262
3.22012, -0.052518, 0.0209426, 1.45297, -0.0159404, -0.0158464, -0.73289, 0.679975
3.24007, -0.0522567, 0.0209025, 1.4535, -0.0163834, -0.0149317, -0.730904, 0.68212
3.26076, -0.0526766, 0.0209693, 1.45429, -0.0157793, -0.0147189, -0.731594, 0.681399
3.28008, -0.0531932, 0.0211898, 1.45509, -0.0155953, -0.0153113, -0.732002, 0.680952
3.30109, -0.0532338, 0.0215284, 1.45538, -0.015581, -0.0160558, -0.731048, 0.68196
3.32029, -0.0532092, 0.0213037, 1.45619, -0.0157331, -0.0170969, -0.730381, 0.682645
3.34101, -0.0540434, 0.0215361, 1.45716, -0.0154719, -0.016568, -0.731814, 0.681127
3.36082, -0.0548261, 0.0219297, 1.45774, -0.0162073, -0.0164563, -0.732992, 0.679845
3.38031, -0.0547134, 0.0219403, 1.45838, -0.0171274, -0.0169018, -0.731432, 0.68149
3.40022, -0.0551044, 0.0220428, 1.45923, -0.0162667, -0.0167511, -0.732071, 0.680828
3.42021, -0.0554622, 0.0221399, 1.4603, -0.0171194, -0.0163688, -0.732224, 0.680652
3.44022, -0.056327, 0.022506, 1.46106, -0.0180777, -0.0165121, -0.733333, 0.679428
3.46027, -0.0558745, 0.0226658, 1.46177, -0.0170038, -0.0169491, -0.731458, 0.681464
3.4802, -0.0562549, 0.0226183, 1.46301, -0.0175462, -0.0170288, -0.732243, 0.680605
3.50023, -0.0568815, 0.0229346, 1.46415, -0.0177687, -0.0166496, -0.732769, 0.680042
3.52028, -0.0569947, 0.0233671, 1.46484, -0.0179921, -0.0167007, -0.732284, 0.680557
3.54024, -0.0566661, 0.0231115, 1.46618, -0.0191807, -0.0178634, -0.731035, 0.681836
3.56039, -0.0574084, 0.023497, 1.46724, -0.0173421, -0.0171134, -0.733087, 0.679698
3.58037, -0.0583038, 0.0240596, 1.46821, -0.0188896, -0.015108, -0.734164, 0.678542
3.60092, -0.0580054, 0.0243473, 1.46885, -0.0178269, -0.0149189, -0.732385, 0.680494
3.62033, -0.0582138, 0.0244542, 1.46981, -0.0170062, -0.0151667, -0.732927, 0.679926
3.64036, -0.0584187, 0.0246684, 1.47098, -0.0181141, -0.0152802, -0.733315, 0.679476
3.66113, -0.0590009, 0.0252986, 1.47152, -0.0172768, -0.0157266, -0.734459, 0.678251
3.68099, -0.0587429, 0.0253815, 1.47235, -0.0188425, -0.0156592, -0.732687, 0.680124
3.70105, -0.0588504, 0.025544, 1.47314, -0.0174463, -0.0154991, -0.733349, 0.679452
3.72033, -0.0592874, 0.0259235, 1.47406, -0.0178316, -0.0151759, -0.733786, 0.678978
3.74017, -0.0597976, 0.026531, 1.47443, -0.017719, -0.0151091, -0.734548, 0.678157
3.76102, -0.0590649, 0.0264773, 1.47526, -0.0180436, -0.0149091, -0.732151, 0.68074
3.78089, -0.0593329, 0.0268033, 1.4762, -0.0170457, -0.0161498, -0.733568, 0.67921
3.80076, -0.0598927, 0.0274607, 1.47685, -0.017404, -0.01649, -0.734796, 0.677864
3.82035, -0.05985, 0.0276918, 1.47755, -0.0181415, -0.0165593, -0.733528, 0.679216
3.84066, -0.0599581, 0.0278911, 1.47839, -0.0173035, -0.0158453, -0.733886, 0.678868
3.86085, -0.0599558, 0.0281851, 1.47948, -0.0181072, -0.0158804, -0.734244, 0.678459
3.88038, -0.0605743, 0.0289654, 1.48001, -0.0178244, -0.0160324, -0.735447, 0.677158
3.90098, -0.0601398, 0.0290607, 1.48083, -0.0184145, -0.0163262, -0.733777, 0.678945
3.92039, -0.0608059, 0.0296139, 1.48179, -0.0175668, -0.0143964, -0.735831, 0.676784
3.94059, -0.0602265, 0.0299268, 1.48289, -0.0171205, -0.0153726, -0.734256, 0.678483
3.96102, -0.0605976, 0.0304785, 1.4838, -0.0192883, -0.014676, -0.734291, 0.678402
3.98113, -0.0600787, 0.0304886, 1.485, -0.0189099, -0.0154956, -0.73351, 0.679239
4.00098, -0.0607058, 0.0313437, 1.48569, -0.0163024, -0.014151, -0.736408, 0.676194
4.02026, -0.0608321, 0.0317921, 1.48693, -0.018909, -0.0139096, -0.735932, 0.676649
4.04039, -0.0604708, 0.0320479, 1.48755, -0.0181091, -0.0146439, -0.734623, 0.678076
4.06081, -0.0603246, 0.0322813, 1.48844, -0.017706, -0.0136333, -0.734825, 0.677889
4.08106, -0.0601919, 0.0326612, 1.48955, -0.0177404, -0.0134774, -0.73502, 0.67768
4.10105, -0.0607048, 0.0334571, 1.49003, -0.0172659, -0.0136183, -0.736243, 0.67636
4.12034, -0.0599872, 0.0335823, 1.49077, -0.0181197, -0.0140518, -0.734355, 0.678378
4.141, -0.0602767, 0.0342122, 1.49146, -0.0157513, -0.0132086, -0.736406, 0.676228
4.16098, -0.0597214, 0.0343554, 1.49273, -0.0165859, -0.014465, -0.735209, 0.677483
4.1809, -0.0596065, 0.0348495, 1.4933, -0.0174388, -0.0145963, -0.734791, 0.677912
4.20027, -0.058784, 0.03493, 1.4943, -0.0177278, -0.0146933, -0.733634, 0.679155
4.22035, -0.0594709, 0.035712, 1.49515, -0.0165208, -0.0132766, -0.736886, 0.675685
4.24083, -0.0592236, 0.0359756, 1.49611, -0.0172964, -0.0139638, -0.73657, 0.675996
4.26028, -0.0587276, 0.0362161, 1.497, -0.0186561, -0.013647, -0.735145, 0.677516
4.28097, -0.0585964, 0.0368041, 1.49738, -0.014937, -0.0130715, -0.736825, 0.675792
4.30093, -0.057726, 0.0367248, 1.49887, -0.0170317, -0.0138268, -0.735352, 0.677331
4.32028, -0.0581604, 0.0374502, 1.49923, -0.016602, -0.0143501, -0.737148, 0.675375
4.34042, -0.0570541, 0.0375936, 1.49986, -0.0161334, -0.0143734, -0.735117, 0.677596
4.36062, -0.0571387, 0.0379574, 1.50052, -0.0153448, -0.013919, -0.73707, 0.675499
4.38108, -0.0565197, 0.0381599, 1.50102, -0.0145567, -0.0152352, -0.736353, 0.676269
4.40113, -0.0569082, 0.0386363, 1.50153, -0.0162636, -0.01416, -0.737193, 0.675338
4.4204, -0.0554042, 0.0386445, 1.50179, -0.0150365, -0.0143557, -0.734307, 0.678499
4.44099, -0.0559038, 0.0392318, 1.50223, -0.0143736, -0.0128179, -0.737292, 0.6753
4.46084, -0.0557411, 0.0394436, 1.50302, -0.0158665, -0.0144077, -0.73712, 0.675422
4.48089, -0.0548153, 0.0396348, 1.50313, -0.0150473, -0.0158299, -0.735541, 0.677128
4.50103, -0.0550288, 0.0399365, 1.50362, -0.0148268, -0.014533, -0.737582, 0.674939
4.52014, -0.0540933, 0.0398273, 1.50468, -0.0147352, -0.0165136, -0.736353, 0.676235
4.54097, -0.0544614, 0.0402906, 1.5052, -0.0167519, -0.0154612, -0.73768, 0.674766
4.56095, -0.05347, 0.0403275, 1.50585, -0.0173603, -0.0152571, -0.735921, 0.676673
4.58027, -0.0536495, 0.0407488, 1.50614, -0.0143105, -0.0137306, -0.738202, 0.674288
4.60109, -0.0531303, 0.0406722, 1.50707, -0.0162352, -0.0132824, -0.737006, 0.675561
4.62033, -0.0532449, 0.0410099, 1.50738, -0.016135, -0.0134833, -0.738069, 0.674398
4.64012, -0.0514337, 0.0407174, 1.50785, -0.0146534, -0.0147777, -0.734786, 0.677979
4.66114, -0.051789, 0.040976, 1.50845, -0.0153412, -0.013326, -0.736928, 0.675666
4.6809, -0.052051, 0.0413204, 1.5088, -0.0155304, -0.0135407, -0.738288, 0.674171
4.70087, -0.0510415, 0.0414766, 1.50864, -0.013906, -0.0152686, -0.736877, 0.675711
4.72033, -0.0508235, 0.0411572, 1.50927, -0.0149361, -0.0149873, -0.737042, 0.675516
4.74085, -0.0504582, 0.0412398, 1.50952, -0.0143087, -0.014524, -0.737053, 0.675527
4.76044, -0.0506502, 0.041552, 1.50961, -0.0145047, -0.0146441, -0.738152, 0.67432
4.78084, -0.049616, 0.0413291, 1.5098, -0.0147391, -0.0148843, -0.736288, 0.676344
4.801, -0.0498162, 0.0414349, 1.50981, -0.0133046, -0.0146357, -0.738119, 0.67438
4.8203, -0.0492081, 0.0411608, 1.5105, -0.0145206, -0.0163874, -0.737054, 0.67548
4.8404, -0.049399, 0.0414148, 1.51046, -0.0142806, -0.0159994, -0.737866, 0.674607
4.8611, -0.048137, 0.040867, 1.51079, -0.0145559, -0.0170453, -0.735182, 0.677499
4.88087, -0.048644, 0.0412642, 1.51087, -0.0125705, -0.0154615, -0.738037, 0.674466
4.90102, -0.0485215, 0.0410196, 1.51171, -0.0156564, -0.0167158, -0.73803, 0.674379
4.92005, -0.047863, 0.0408998, 1.51157, -0.0148993, -0.0172892, -0.736418, 0.676142
4.94058, -0.0477152, 0.0405107, 1.5123, -0.0156213, -0.0166819, -0.736753, 0.675776
4.96008, -0.0472243, 0.0404528, 1.51274, -0.0144612, -0.0175356, -0.73674, 0.675794
4.98088, -0.047702, 0.0406663, 1.5128, -0.0150558, -0.0171945, -0.737971, 0.674446
5.00113, -0.0470948, 0.0403456, 1.51341, -0.0168026, -0.0167742, -0.736459, 0.676065
5.02012, -0.0469327, 0.040451, 1.51343, -0.0128627, -0.0165806, -0.738191, 0.674265
5.04055, -0.0466713, 0.0400515, 1.51435, -0.0161197, -0.0164798, -0.737236, 0.675242
5.06058, -0.0470972, 0.0402325, 1.51445, -0.0163387, -0.0164099, -0.73839, 0.673976
5.08092, -0.0456751, 0.0396735, 1.51472, -0.014934, -0.0170262, -0.735514, 0.677131
5.10077, -0.0462961, 0.0399222, 1.51499, -0.0140057, -0.0149489, -0.738413, 0.674037
5.12009, -0.0462129, 0.0398701, 1.51543, -0.015096, -0.0155329, -0.738194, 0.67424
5.14078, -0.0456901, 0.0395668, 1.51554, -0.0158757, -0.0163705, -0.736873, 0.675647
5.16069, -0.0454738, 0.0391489, 1.51605, -0.016308, -0.0161081, -0.737393, 0.675074
5.18056, -0.0446879, 0.0389607, 1.51607, -0.0139601, -0.017697, -0.737017, 0.675499
5.20052, -0.0457289, 0.039275, 1.516, -0.0164233, -0.0150175, -0.738561, 0.673819
5.21988, -0.0447676, 0.038834, 1.51591, -0.0157405, -0.0156438, -0.736622, 0.67594
5.24055, -0.0448166, 0.0389197, 1.51544, -0.0130325, -0.0143871, -0.73844, 0.67404
5.26048, -0.0445463, 0.0384932, 1.51583, -0.0157061, -0.0152689, -0.737482, 0.675011
5.28052, -0.0446994, 0.0388263, 1.51497, -0.0136902, -0.0158226, -0.738471, 0.67396
5.30009, -0.043414, 0.0379125, 1.51502, -0.0151493, -0.0165354, -0.735696, 0.676941
5.31985, -0.0440922, 0.0381217, 1.51458, -0.0139458, -0.0157293, -0.738967, 0.673414
5.34054, -0.0438976, 0.0380446, 1.51414, -0.0140709, -0.0161545, -0.738575, 0.673831
5.36089, -0.043452, 0.0377897, 1.51354, -0.014774, -0.0156335, -0.736817, 0.67575
5.38075, -0.0436089, 0.0375318, 1.51299, -0.0127497, -0.0156529, -0.738647, 0.67379
5.40112, -0.0435154, 0.0373837, 1.51268, -0.0132368, -0.015228, -0.738628, 0.673812
5.42037, -0.0436805, 0.0371281, 1.51239, -0.0153554, -0.0173703, -0.738633, 0.673709
5.44065, -0.0426685, 0.0366022, 1.51182, -0.0148626, -0.0183648, -0.736283, 0.676261
5.46076, -0.0432569, 0.0365729, 1.51107, -0.0136213, -0.0164092, -0.738473, 0.673945
5.48087, -0.0429357, 0.0361637, 1.51084, -0.0148503, -0.0173715, -0.737366, 0.675107
5.5, -0.0435329, 0.0361005, 1.51005, -0.0155749, -0.0180263, -0.738478, 0.673856
