time, px, py, pz, qx, qy, qz, qw
1.01989, -0.0253116, 0.0161728, 1.68613, 0.00592094, 0.0101371, -0.765762, 0.643016
1.03994, -0.0258322, 0.0164619, 1.68632, 0.00659409, 0.00999415, -0.767204, 0.641291
1.0594, -0.0260393, 0.0169994, 1.68609, 0.00651801, 0.0112489, -0.767296, 0.641162
1.08013, -0.0246234, 0.0169131, 1.68621, 0.00614642, 0.00903881, -0.765063, 0.643863
1.10012, -0.0250362, 0.0169553, 1.68662, 0.00459496, 0.00848521, -0.766113, 0.642633
1.12018, -0.0255112, 0.0175894, 1.68635, 0.0066935, 0.00926007, -0.767783, 0.640608
1.13981, -0.0243411, 0.0179173, 1.68619, 0.00713728, 0.00872493, -0.765739, 0.643053
1.15964, -0.0248302, 0.0181577, 1.68615, 0.00626225, 0.00946196, -0.766503, 0.64214
1.18018, -0.0250144, 0.0181337, 1.68648, 0.00593616, 0.00967435, -0.766669, 0.641943
1.19958, -0.0251152, 0.0186558, 1.68626, 0.00617047, 0.0101906, -0.766851, 0.641715
1.22013, -0.0239802, 0.0191594, 1.68595, 0.00813255, 0.00920601, -0.765797, 0.642965
1.24021, -0.0243493, 0.0193165, 1.68616, 0.00760244, 0.00917385, -0.76665, 0.641955
1.25963, -0.0246442, 0.0192385, 1.68646, 0.00680251, 0.00805779, -0.76684, 0.641751
1.27986, -0.0247599, 0.0197146, 1.68623, 0.00741573, 0.00893997, -0.766987, 0.641557
1.3, -0.0237561, 0.0201754, 1.68604, 0.00856782, 0.00838786, -0.765858, 0.642898
1.3201, -0.0239997, 0.020348, 1.68631, 0.00823152, 0.00861632, -0.766742, 0.641845
1.33938, -0.0249193, 0.0206543, 1.6863, 0.00792976, 0.0104112, -0.768118, 0.640175
1.35961, -0.024746, 0.0209969, 1.68613, 0.00835614, 0.0102067, -0.767062, 0.641438
1.38004, -0.0241851, 0.0210574, 1.68637, 0.0072719, 0.00896097, -0.766683, 0.641922
1.39998, -0.0247699, 0.0216057, 1.68661, 0.00723322, 0.0101068, -0.768519, 0.639706
1.41931, -0.0243011, 0.021686, 1.68653, 0.00901589, 0.00840571, -0.767085, 0.641428
1.43984, -0.023523, 0.021862, 1.68657, 0.00869739, 0.0075672, -0.765844, 0.642922
1.45959, -0.0241301, 0.0219633, 1.68701, 0.00702533, 0.00787459, -0.766486, 0.642175
1.47954, -0.0243864, 0.022178, 1.68739, 0.00739125, 0.00838606, -0.766849, 0.64173
1.49998, -0.024689, 0.0229201, 1.68721, 0.00788799, 0.0107719, -0.767184, 0.641288
1.52, -0.0235415, 0.0228528, 1.68736, 0.00837507, 0.00708792, -0.765649, 0.643165
1.53947, -0.0242131, 0.0228241, 1.68828, 0.00544976, 0.00759624, -0.76645, 0.642236
1.55963, -0.0247576, 0.0233869, 1.68847, 0.00633564, 0.00907448, -0.767035, 0.64151
1.58009, -0.0238479, 0.0238025, 1.68856, 0.00795709, 0.00697841, -0.765889, 0.642886
1.59958, -0.0247757, 0.0240093, 1.68926, 0.00497439, 0.00846756, -0.766474, 0.642201
1.61959, -0.0246176, 0.0240162, 1.68995, 0.00527178, 0.00677407, -0.76647, 0.642222
1.64012, -0.0252333, 0.0247314, 1.69003, 0.00599735, 0.00926277, -0.767061, 0.641479
1.65961, -0.0245005, 0.0251323, 1.69034, 0.00590448, 0.00845329, -0.766023, 0.64273
1.68016, -0.0248129, 0.0251625, 1.69102, 0.00546053, 0.0068828, -0.766628, 0.642031
1.7001, -0.0255851, 0.0255709, 1.6917, 0.00381096, 0.01017, -0.767009, 0.641544
1.72008, -0.0259446, 0.0264421, 1.69185, 0.00508993, 0.0111257, -0.767467, 0.640972
1.74, -0.0250471, 0.0264941, 1.69252, 0.00485015, 0.00873173, -0.766144, 0.642591
1.75943, -0.0255623, 0.0267558, 1.69335, 0.00306304, 0.00962865, -0.767038, 0.641522
1.77993, -0.0257855, 0.0272155, 1.69377, 0.00533419, 0.00833962, -0.767381, 0.641115
1.80006, -0.0253052, 0.027838, 1.69413, 0.00460637, 0.00953208, -0.766261, 0.642442
1.81952, -0.0258529, 0.028298, 1.69464, 0.00365753, 0.00957848, -0.767392, 0.641096
1.83988, -0.0260996, 0.0286746, 1.69531, 0.00459993, 0.00964327, -0.767683, 0.640741
1.8596, -0.0264069, 0.0294119, 1.69569, 0.00348779, 0.012503, -0.767822, 0.640532
1.87938, -0.0256061, 0.0296809, 1.69606, 0.00358482, 0.0101583, -0.766969, 0.641593
1.89932, -0.0259416, 0.0301811, 1.69657, 0.00369862, 0.0106329, -0.76788, 0.640494
1.91918, -0.0260738, 0.0306814, 1.69686, 0.00469629, 0.0113412, -0.768256, 0.640025
1.93909, -0.0262823, 0.0314395, 1.6967, 0.00567266, 0.0122691, -0.768353, 0.639884
1.95934, -0.0253132, 0.0315856, 1.69724, 0.0048222, 0.0111786, -0.766979, 0.641557
1.97932, -0.0257996, 0.032096, 1.69779, 0.00372412, 0.0121292, -0.768104, 0.6402
1.99913, -0.026093, 0.0327055, 1.6978, 0.0048183, 0.0132624, -0.768672, 0.639488
2.01919, -0.0251743, 0.033267, 1.69781, 0.00560679, 0.0127114, -0.767717, 0.640639
2.03949, -0.0253577, 0.033577, 1.69794, 0.00515096, 0.0113428, -0.768493, 0.639737
2.05946, -0.0255751, 0.034085, 1.69804, 0.00617204, 0.0108004, -0.77047, 0.637355
2.07936, -0.0255566, 0.0349478, 1.69768, 0.00795671, 0.0124506, -0.770747, 0.63697
2.09942, -0.0244674, 0.034803, 1.69772, 0.00708608, 0.0116949, -0.767795, 0.640549
2.11952, -0.0249327, 0.0350546, 1.69797, 0.00532902, 0.013233, -0.768354, 0.639866
2.13983, -0.0252657, 0.0358983, 1.69777, 0.00660179, 0.0136519, -0.770418, 0.637358
2.15911, -0.0252083, 0.0364609, 1.69735, 0.00737443, 0.0130942, -0.770832, 0.636861
2.17953, -0.0234808, 0.0360817, 1.69734, 0.00792629, 0.00983933, -0.767806, 0.640558
2.19958, -0.0237646, 0.0362287, 1.69749, 0.00706551, 0.0095689, -0.768594, 0.639627
2.21887, -0.0239713, 0.036807, 1.6971, 0.00826795, 0.0109207, -0.769314, 0.638725
2.2397, -0.0230948, 0.0373028, 1.69676, 0.00832189, 0.0113148, -0.768166, 0.640097
2.25913, -0.023401, 0.0372004, 1.69684, 0.00640618, 0.0108045, -0.768508, 0.639717
2.27965, -0.0239149, 0.0376758, 1.69685, 0.00629325, 0.0121085, -0.770398, 0.637417
2.29918, -0.023589, 0.0382195, 1.69637, 0.0081082, 0.0118208, -0.770662, 0.637082
2.31902, -0.0218919, 0.0379393, 1.69618, 0.00908143, 0.0077354, -0.768106, 0.640212
2.33969, -0.022274, 0.0380002, 1.69643, 0.00767115, 0.00873438, -0.768827, 0.639351
2.35919, -0.0225174, 0.0380909, 1.69658, 0.0077574, 0.00927122, -0.769109, 0.639004
2.38011, -0.0228157, 0.0386808, 1.69631, 0.0072693, 0.0114157, -0.76913, 0.638949
2.40015, -0.0215663, 0.0385049, 1.69654, 0.00657842, 0.00932272, -0.76779, 0.6406
2.41956, -0.021439, 0.0384243, 1.69679, 0.00715089, 0.00785836, -0.768727, 0.639489
2.43992, -0.0221427, 0.038979, 1.69658, 0.00792246, 0.0103604, -0.770145, 0.637735
2.4593, -0.0208929, 0.0388891, 1.69685, 0.00670654, 0.00892422, -0.768134, 0.640192
2.47983, -0.0211432, 0.038917, 1.6971, 0.00617036, 0.00861777, -0.768764, 0.639445
2.49915, -0.0211246, 0.0389647, 1.69745, 0.00676065, 0.00889835, -0.769204, 0.638905
2.51944, -0.0211911, 0.0394552, 1.69762, 0.00643908, 0.0108153, -0.769015, 0.639107
2.53983, -0.0203192, 0.0393895, 1.69789, 0.0061974, 0.00886539, -0.76768, 0.640742
2.55934, -0.0203791, 0.0390194, 1.69859, 0.00514278, 0.00746545, -0.768363, 0.639951
2.57984, -0.0208631, 0.0394359, 1.69885, 0.00615939, 0.00870768, -0.769872, 0.638109
2.60022, -0.0207853, 0.0400173, 1.69874, 0.00772555, 0.00887897, -0.77012, 0.63779
2.61982, -0.0194062, 0.0398285, 1.6993, 0.00621464, 0.0085345, -0.76767, 0.640758
2.63942, -0.0202684, 0.0396292, 1.70017, 0.00458449, 0.00890785, -0.769019, 0.639147
2.65942, -0.0206458, 0.0401749, 1.70049, 0.00438907, 0.0111398, -0.770204, 0.637686
2.67987, -0.0197513, 0.0407732, 1.70076, 0.00380719, 0.0118764, -0.76942, 0.638621
2.69978, -0.0192454, 0.040351, 1.70105, 0.00583509, 0.00840776, -0.769006, 0.63916
2.71973, -0.0198213, 0.0403858, 1.70153, 0.00595754, 0.00881372, -0.770436, 0.637429
2.73983, -0.0201167, 0.040762, 1.702, 0.00475773, 0.0109018, -0.770605, 0.637202
2.75962, -0.0184701, 0.0409676, 1.70215, 0.00682997, 0.00909302, -0.768115, 0.640211
2.77988, -0.0187397, 0.0409274, 1.70292, 0.00547055, 0.0100022, -0.769251, 0.638845
2.8001, -0.0194545, 0.0411487, 1.70338, 0.00546162, 0.0111429, -0.770723, 0.63705
2.81984, -0.0181858, 0.0410735, 1.70379, 0.00576067, 0.00920725, -0.768633, 0.639597
2.83961, -0.0176653, 0.0411804, 1.70394, 0.00631283, 0.00779978, -0.768566, 0.639691
2.8594, -0.0185478, 0.0417824, 1.70409, 0.0076905, 0.00647045, -0.771856, 0.635718
2.87988, -0.0187859, 0.0416046, 1.70425, 0.00569189, 0.00574761, -0.770468, 0.637427
2.90011, -0.0176189, 0.0417333, 1.70311, 0.00766121, -0.0018611, -0.769339, 0.638792
2.91936, -0.0177954, 0.0418079, 1.70148, 0.007766, -0.00802267, -0.770232, 0.637666
2.93944, -0.018004, 0.0419732, 1.69913, 0.00872448, -0.0138655, -0.770819, 0.636843
2.95961, -0.0182528, 0.0427312, 1.69581, 0.00926515, -0.0176105, -0.770899, 0.636646
2.97985, -0.0176536, 0.0428386, 1.69286, 0.00866966, -0.0242515, -0.769704, 0.637881
2.99988, -0.0182631, 0.0437096, 1.68931, 0.0100862, -0.0274921, -0.770909, 0.636272
3.01991, -0.019662, 0.0445942, 1.68566, 0.00820616, -0.0285899, -0.771257, 0.635828
3.03973, -0.0195243, 0.0456845, 1.68153, 0.0100533, -0.0337127, -0.769934, 0.637153
3.05956, -0.0209877, 0.0472415, 1.67721, 0.0102047, -0.033697, -0.770795, 0.636109
3.08017, -0.0226188, 0.0484937, 1.67316, 0.00998956, -0.0354336, -0.771153, 0.635585
3.09984, -0.0240571, 0.0503535, 1.66877, 0.0112168, -0.0372685, -0.771037, 0.6356
3.11996, -0.0251747, 0.0526969, 1.66436, 0.010994, -0.0370227, -0.769839, 0.637069
3.14013, -0.0277328, 0.0550063, 1.66007, 0.0107418, -0.0374674, -0.771064, 0.635563
3.1596, -0.0305364, 0.0574023, 1.656, 0.00980083, -0.036764, -0.771311, 0.63532
3.17941, -0.0333919, 0.0605201, 1.65147, 0.00972521, -0.0363985, -0.771587, 0.635007
3.19983, -0.0343588, 0.06375, 1.64683, 0.0134855, -0.0387564, -0.769848, 0.636906
3.21988, -0.0384442, 0.0670094, 1.64281, 0.0114581, -0.0366496, -0.771784, 0.634725
3.24019, -0.0421927, 0.0703984, 1.63872, 0.011264, -0.036484, -0.771915, 0.634579
3.25959, -0.0454345, 0.0744628, 1.63445, 0.0101633, -0.0334485, -0.771022, 0.635848
3.28012, -0.0496479, 0.0787726, 1.63013, 0.0107735, -0.0312002, -0.772054, 0.634699
3.29991, -0.0539241, 0.0829838, 1.62638, 0.0112419, -0.0321293, -0.773688, 0.632652
3.31926, -0.0585355, 0.0879871, 1.62208, 0.0116873, -0.0287123, -0.774047, 0.632368
3.34015, -0.0617404, 0.0922478, 1.61831, 0.0120065, -0.0293708, -0.771347, 0.635623
3.35931, -0.0667852, 0.0968152, 1.61497, 0.0105453, -0.0297309, -0.772214, 0.634579
3.38014, -0.0720729, 0.102128, 1.61155, 0.0113467, -0.0298476, -0.774347, 0.631955
3.39994, -0.0762951, 0.10756, 1.60786, 0.0116467, -0.0270024, -0.771891, 0.635074
3.42008, -0.0815537, 0.112921, 1.60472, 0.0109873, -0.0267162, -0.772104, 0.634839
3.43946, -0.0871922, 0.118442, 1.60145, 0.0117011, -0.0263139, -0.773091, 0.633641
3.45941, -0.0933658, 0.124442, 1.598, 0.0121528, -0.0235543, -0.773259, 0.633536
3.47995, -0.0984296, 0.130466, 1.59499, 0.0119547, -0.0229071, -0.772296, 0.634737
3.5001, -0.104908, 0.136715, 1.59206, 0.0110636, -0.0204172, -0.773245, 0.633682
3.52022, -0.111738, 0.143306, 1.58939, 0.010651, -0.0193817, -0.775144, 0.631397
3.53938, -0.118018, 0.149807, 1.58683, 0.0110223, -0.0191087, -0.775311, 0.631195
3.55946, -0.123359, 0.155843, 1.58454, 0.00992863, -0.0190609, -0.77243, 0.634736
3.58009, -0.130108, 0.162166, 1.58255, 0.00938052, -0.0216777, -0.77346, 0.633404
3.59981, -0.1372, 0.16951, 1.57989, 0.0112009, -0.0184841, -0.774257, 0.632502
3.62007, -0.14441, 0.176883, 1.57764, 0.0109843, -0.0155559, -0.774486, 0.632304
3.64008, -0.150176, 0.183421, 1.57622, 0.0102147, -0.0186126, -0.773097, 0.633932
3.65959, -0.158242, 0.190957, 1.57442, 0.00839087, -0.0131856, -0.774376, 0.632533
3.68009, -0.165948, 0.198324, 1.5727, 0.00823877, -0.0119121, -0.774797, 0.632044
3.69985, -0.1725, 0.205751, 1.57114, 0.00835158, -0.0123503, -0.773875, 0.633163
3.72019, -0.180371, 0.213483, 1.56963, 0.00799491, -0.00990255, -0.774925, 0.631925
3.7395, -0.18732, 0.220707, 1.56868, 0.00935674, -0.013302, -0.775209, 0.631496
3.75957, -0.19577, 0.228948, 1.56718, 0.0090475, -0.00913029, -0.775667, 0.631012
3.77982, -0.202809, 0.236912, 1.56598, 0.00835128, -0.00736501, -0.774507, 0.632467
3.79951, -0.210868, 0.24444, 1.56523, 0.00750595, -0.0080792, -0.775035, 0.631823
3.82011, -0.219193, 0.252657, 1.56423, 0.00709825, -0.00515105, -0.775867, 0.630836
3.84012, -0.225743, 0.260572, 1.56337, 0.00819547, -0.00797276, -0.775268, 0.631529
3.85937, -0.233613, 0.268837, 1.56208, 0.00855998, -0.00738659, -0.775425, 0.631338
3.87997, -0.242413, 0.276877, 1.56142, 0.00547295, -0.00388265, -0.77646, 0.630131
3.90009, -0.25085, 0.285414, 1.56022, 0.00672608, -0.00187317, -0.777301, 0.62909
3.92004, -0.257888, 0.293922, 1.55884, 0.00875088, -0.00225331, -0.776346, 0.630243
3.93994, -0.265839, 0.302066, 1.55789, 0.00724634, -0.000512166, -0.775946, 0.630757
3.95932, -0.274179, 0.309982, 1.55707, 0.00698559, -0.000635155, -0.77604, 0.630645
3.98011, -0.283015, 0.319226, 1.55546, 0.00834222, 0.00199105, -0.778158, 0.628011
3.99903, -0.289968, 0.327627, 1.55405, 0.00876958, 0.000202674, -0.777078, 0.629344
4.01982, -0.298589, 0.335927, 1.5529, 0.00799919, 0.000687537, -0.778082, 0.628111
4.04015, -0.307261, 0.344286, 1.55171, 0.00714839, 0.0019993, -0.778785, 0.627247
4.05952, -0.315412, 0.353125, 1.54978, 0.00837848, 0.00227558, -0.779143, 0.626786
4.0795, -0.322251, 0.361214, 1.54818, 0.00918701, -0.000654461, -0.777656, 0.628622
4.09986, -0.331044, 0.369767, 1.54673, 0.00790678, 0.00180804, -0.778823, 0.627191
4.12013, -0.339652, 0.37831, 1.54506, 0.00805728, 0.00237178, -0.779273, 0.626628
4.13929, -0.346799, 0.386843, 1.54298, 0.00900102, 0.000530959, -0.778023, 0.628171
4.15932, -0.35496, 0.395575, 1.54099, 0.0087191, 0.00173348, -0.777923, 0.628297
4.17925, -0.363613, 0.404255, 1.5391, 0.00958946, 0.00183998, -0.77935, 0.626513
4.19945, -0.372071, 0.412828, 1.53712, 0.00861176, 0.00185322, -0.779493, 0.626349
4.21943, -0.379563, 0.421032, 1.53528, 0.00828918, -0.000700345, -0.778279, 0.627863
4.24013, -0.388279, 0.430182, 1.53282, 0.00940152, 0.00238881, -0.779249, 0.62664
4.25955, -0.396306, 0.438297, 1.53093, 0.00902006, 0.00179955, -0.77805, 0.628134
4.27975, -0.404236, 0.446995, 1.52894, 0.00879954, 0.000342073, -0.778415, 0.627688
4.29977, -0.412284, 0.455783, 1.52654, 0.00960096, 0.000582676, -0.778257, 0.627872
4.32017, -0.420938, 0.464491, 1.52441, 0.0100294, 1.99849e-05, -0.779394, 0.626454
4.33942, -0.429245, 0.472927, 1.5224, 0.00961185, 0.000882902, -0.778252, 0.627878
4.35958, -0.437626, 0.481709, 1.52056, 0.00810272, 0.000627544, -0.778611, 0.627454
4.38011, -0.4456, 0.490331, 1.51841, 0.00905067, -0.00127577, -0.778285, 0.627845
4.40005, -0.454514, 0.499064, 1.51664, 0.00811663, 0.00019602, -0.779567, 0.626267
4.41931, -0.462492, 0.507485, 1.51488, 0.00758796, -0.000615234, -0.778679, 0.627376
4.44017, -0.470648, 0.516309, 1.51269, 0.00870677, -0.00224991, -0.778659, 0.627383
4.45933, -0.479487, 0.525368, 1.51073, 0.00761035, 0.000279415, -0.779637, 0.626185
4.47941, -0.487729, 0.533889, 1.50919, 0.00782362, -0.000863548, -0.77991, 0.625843
4.50007, -0.4959, 0.54261, 1.50756, 0.00769986, -0.000530509, -0.778967, 0.627017
4.52018, -0.504406, 0.551435, 1.50573, 0.00658671, 0.00088025, -0.778645, 0.62743
4.54003, -0.513069, 0.560386, 1.5039, 0.00787325, 0.000657044, -0.779634, 0.626185
4.55933, -0.521626, 0.569162, 1.50242, 0.00735021, 0.00148127, -0.779622, 0.626206
4.5799, -0.529584, 0.577568, 1.50105, 0.00603755, -0.000829792, -0.778872, 0.627153
4.60016, -0.53754, 0.58669, 1.49899, 0.00866325, -0.00188723, -0.778801, 0.627209
4.61904, -0.546496, 0.595772, 1.49752, 0.00785813, 0.00109699, -0.77969, 0.626115
4.63958, -0.555157, 0.60481, 1.4959, 0.00799714, 0.00147734, -0.780066, 0.625645
4.65936, -0.562947, 0.61327, 1.49448, 0.00761617, -0.00119098, -0.779166, 0.62677
4.67943, -0.571133, 0.622217, 1.49264, 0.00820339, -0.000803376, -0.778724, 0.627313
4.69979, -0.579942, 0.630898, 1.49134, 0.00790972, -0.00159939, -0.779683, 0.626123
4.71963, -0.588082, 0.640021, 1.48954, 0.00819751, -0.000523763, -0.778991, 0.626982
4.74004, -0.596078, 0.649151, 1.48749, 0.0101864, -0.0024405, -0.77878, 0.62721
4.75956, -0.605111, 0.658156, 1.48606, 0.0092314, -0.000647275, -0.779556, 0.626264
4.78005, -0.613756, 0.667314, 1.48453, 0.00935861, 0.000525795, -0.779786, 0.625975
4.79964, -0.621711, 0.676031, 1.48321, 0.00891012, -0.00274087, -0.778978, 0.626982
4.81929, -0.630165, 0.685144, 1.48155, 0.00845787, -0.00206102, -0.778735, 0.627292
4.84016, -0.638844, 0.694044, 1.48015, 0.00954593, -0.00393671, -0.779886, 0.625836
4.85922, -0.646942, 0.703168, 1.47867, 0.00967126, -0.00342976, -0.779007, 0.626932
4.87914, -0.655346, 0.712465, 1.47682, 0.011213, -0.00421361, -0.778889, 0.627047
4.89984, -0.663896, 0.721746, 1.47513, 0.0117445, -0.00321259, -0.778479, 0.627553
4.92004, -0.673367, 0.730653, 1.47429, 0.00868746, -0.00168305, -0.779651, 0.626152
4.94004, -0.681534, 0.739808, 1.47289, 0.010251, -0.00380468, -0.778896, 0.627058
4.95956, -0.690098, 0.749052, 1.47133, 0.00987856, -0.0038888, -0.778481, 0.627578
4.97996, -0.699093, 0.758429, 1.46988, 0.0104032, -0.00440163, -0.779728, 0.626016
4.99937, -0.707598, 0.767257, 1.46892, 0.0108004, -0.00595835, -0.778594, 0.627406
5.01983, -0.716177, 0.776719, 1.46763, 0.0101355, -0.00604296, -0.778621, 0.627383
5.03982, -0.724792, 0.786382, 1.46569, 0.0122128, -0.00635815, -0.778451, 0.627555
5.05934, -0.733753, 0.795929, 1.46448, 0.0132805, -0.00491036, -0.778963, 0.62691
5.07935, -0.742974, 0.805091, 1.46374, 0.010136, -0.00359668, -0.778558, 0.627481
5.10001, -0.751768, 0.814391, 1.46217, 0.010596, -0.00579665, -0.778257, 0.62783
5.12016, -0.760767, 0.823948, 1.46102, 0.0102709, -0.00518429, -0.778374, 0.627696
5.13977, -0.770228, 0.833707, 1.46018, 0.0104798, -0.00455734, -0.779667, 0.626091
5.15929, -0.778951, 0.843039, 1.45942, 0.00979417, -0.00535535, -0.778429, 0.627634
5.18008, -0.788185, 0.852725, 1.45847, 0.00917991, -0.00492363, -0.778069, 0.628093
5.20011, -0.797693, 0.862216, 1.45784, 0.00941274, -0.00657111, -0.779239, 0.626622
5.22009, -0.806946, 0.872243, 1.45729, 0.00931649, -0.00427555, -0.779459, 0.626369
5.23974, -0.814875, 0.882139, 1.45637, 0.0128773, -0.00666031, -0.777731, 0.62843
5.25907, -0.824678, 0.891582, 1.456, 0.0106702, -0.00711932, -0.7783, 0.627762
5.2792, -0.834745, 0.901412, 1.4558, 0.00834761, -0.00480203, -0.779715, 0.626061
5.30002, -0.84292, 0.91129, 1.45536, 0.0114444, -0.0074829, -0.778599, 0.627373
5.32006, -0.852997, 0.921273, 1.45496, 0.00851617, -0.0046935, -0.778896, 0.627077
5.34008, -0.862225, 0.931, 1.4544, 0.00812408, -0.00491498, -0.778887, 0.627093
5.35957, -0.872002, 0.941148, 1.45399, 0.00978446, -0.00499811, -0.780214, 0.625416
5.3801, -0.880409, 0.951346, 1.45331, 0.0116133, -0.00366742, -0.77847, 0.627563
5.39992, -0.890403, 0.961186, 1.4527, 0.0102812, -0.00374726, -0.778938, 0.627006
5.41956, -0.899852, 0.970912, 1.45238, 0.00971583, -0.00440006, -0.779142, 0.626757
5.4401, -0.908908, 0.981155, 1.45198, 0.010865, -0.00304193, -0.77856, 0.627469
5.45943, -0.918799, 0.991181, 1.45152, 0.010576, -0.00326761, -0.778997, 0.62693
5.47941, -0.928454, 1.00139, 1.45093, 0.00989951, -0.00179902, -0.778979, 0.626969
5.50005, -0.937846, 1.01137, 1.45069, 0.0100875, -0.00286801, -0.779105, 0.626806
5.52014, -0.946541, 1.02165, 1.44989, 0.0141496, -0.00489798, -0.778531, 0.627427
5.53985, -0.956771, 1.03177, 1.44948, 0.0118615, -0.00406066, -0.779121, 0.626748
5.55945, -0.966584, 1.04172, 1.44908, 0.0107888, -0.00433303, -0.779275, 0.626574
