time, px, py, pz, qx, qy, qz, qw
0.539131, 0.0199606, 0.104474, 1.45662, -0.0142954, -0.00359097, -0.81748, 0.575768
0.559916, 0.0193008, 0.104491, 1.45648, -0.014764, -0.00296268, -0.818902, 0.573736
0.579482, 0.0197546, 0.103862, 1.45619, -0.0125668, -0.00182698, -0.817584, 0.57567
0.599838, 0.0190946, 0.103462, 1.45672, -0.0145736, -0.00192344, -0.818338, 0.574549
0.619432, 0.0185457, 0.103255, 1.45636, -0.0144971, -0.00184181, -0.818405, 0.574456
0.639914, 0.0186267, 0.102442, 1.45651, -0.0144843, -0.00337374, -0.817828, 0.57527
0.660128, 0.0188506, 0.101983, 1.4562, -0.0125617, -0.00242869, -0.816902, 0.576634
0.679334, 0.0180877, 0.101748, 1.45642, -0.0136472, -0.00421253, -0.818437, 0.574419
0.700145, 0.0170458, 0.101604, 1.45656, -0.0151635, -0.00492756, -0.820208, 0.571843
0.720227, 0.0176305, 0.100679, 1.45635, -0.0136451, -0.00397191, -0.818174, 0.574795
0.739259, 0.0177923, 0.0999753, 1.45645, -0.0136775, -0.00416538, -0.817022, 0.576429
0.759876, 0.0167084, 0.0996013, 1.45703, -0.0174042, -0.00458553, -0.818053, 0.574861
0.779598, 0.0161866, 0.0996198, 1.45676, -0.0152492, -0.00440563, -0.819812, 0.572413
0.800105, 0.0166515, 0.0986535, 1.45667, -0.0134633, -0.00251287, -0.817422, 0.575877
0.819984, 0.0159059, 0.0981813, 1.45742, -0.0159681, -0.00298909, -0.81854, 0.574219
0.840133, 0.0151178, 0.0978456, 1.4575, -0.0164387, -0.00250193, -0.818716, 0.573958
0.86049, 0.0151919, 0.0972413, 1.45745, -0.0146871, -0.00413051, -0.818963, 0.573644
0.879404, 0.0148154, 0.0963867, 1.45826, -0.0168409, -0.0020174, -0.817953, 0.575034
0.899714, 0.0142589, 0.0964848, 1.45796, -0.0138722, -0.00270994, -0.819505, 0.572898
0.920225, 0.0134023, 0.096477, 1.45786, -0.0138255, -0.00342979, -0.821019, 0.570723
0.939985, 0.0135819, 0.0949404, 1.45866, -0.0163454, -0.00513091, -0.8192, 0.573252
0.959301, 0.0132175, 0.0948669, 1.45834, -0.0136102, -0.00322874, -0.819759, 0.572538
0.979709, 0.0124479, 0.0945911, 1.45812, -0.0131769, -0.00221862, -0.81974, 0.57258
1.00027, 0.0119731, 0.0938707, 1.45852, -0.0157923, -0.00495969, -0.820705, 0.571112
1.02016, 0.0120586, 0.0926357, 1.4591, -0.0178246, -0.0029643, -0.817882, 0.575102
1.04028, 0.0119153, 0.0924724, 1.45863, -0.0138495, -0.00614641, -0.819615, 0.572714
1.05986, 0.0104787, 0.0920804, 1.45919, -0.0183233, -0.00170781, -0.819407, 0.572916
1.07989, 0.0106463, 0.0910895, 1.45944, -0.0172919, -0.00548602, -0.819164, 0.573273
1.10005, 0.0109198, 0.0907982, 1.45884, -0.0133009, -0.00181669, -0.817658, 0.575548
1.11975, 0.0100827, 0.0906113, 1.45918, -0.0135792, -0.000953107, -0.818722, 0.574029
1.14035, 0.0090982, 0.0900348, 1.45993, -0.0163175, -0.00432501, -0.820399, 0.571542
1.16001, 0.0088524, 0.0894529, 1.46032, -0.0177786, -0.00260714, -0.819993, 0.572092
1.17993, 0.00889545, 0.0885074, 1.46059, -0.01697, -0.00415647, -0.819097, 0.573389
1.20009, 0.00805282, 0.0882826, 1.46032, -0.0160984, -0.00381576, -0.819481, 0.572868
1.21951, 0.0075866, 0.0881171, 1.46018, -0.015486, -0.00379445, -0.820706, 0.571128
1.24008, 0.00752834, 0.0870975, 1.46052, -0.0171062, -0.0021559, -0.818962, 0.573589
1.2604, 0.00750825, 0.0866517, 1.45981, -0.0133496, -0.00365564, -0.818867, 0.573816
1.27971, 0.00655655, 0.0863845, 1.45974, -0.0151404, 0.000223548, -0.818479, 0.574337
1.30028, 0.00640623, 0.0853308, 1.46029, -0.0167111, -0.00333211, -0.818475, 0.574289
1.32029, 0.00613139, 0.084869, 1.46021, -0.0160069, -0.00259125, -0.818518, 0.574253
1.3401, 0.00570016, 0.0844083, 1.4601, -0.0145134, -0.00392164, -0.819031, 0.573552
1.35992, 0.00476353, 0.0839395, 1.46062, -0.0176814, -0.00157179, -0.819014, 0.573499
1.3795, 0.00537527, 0.0832253, 1.45991, -0.0130842, -0.00365064, -0.81867, 0.574103
1.3996, 0.00483834, 0.0832999, 1.45954, -0.0118713, 0.00251765, -0.818678, 0.574124
1.41968, 0.00455466, 0.0823803, 1.45971, -0.0117592, -0.0019283, -0.819226, 0.573347
1.44019, 0.00366115, 0.0814912, 1.46069, -0.0172545, -0.00376893, -0.820545, 0.571309
1.45962, 0.003866, 0.0804255, 1.46052, -0.0167807, -0.00244834, -0.818977, 0.573575
1.47996, 0.00367074, 0.0799406, 1.45998, -0.0137948, -0.00222282, -0.818927, 0.573728
1.49981, 0.00340615, 0.0790368, 1.45996, -0.0147578, -0.00209285, -0.818042, 0.574965
1.52026, 0.00308599, 0.0780425, 1.46, -0.0167018, -0.00139662, -0.817418, 0.575801
1.54017, 0.00320482, 0.0775333, 1.4593, -0.0123078, -0.00237143, -0.818093, 0.574949
1.55975, 0.00232766, 0.0772214, 1.45911, -0.0129048, 0.00014356, -0.819012, 0.573632
1.57994, 0.00198264, 0.07622, 1.45911, -0.0136862, -0.00414839, -0.819705, 0.572608
1.60024, 0.0014074, 0.0758436, 1.45902, -0.0142705, -0.00319636, -0.821073, 0.570636
1.62033, 0.00184038, 0.0744851, 1.45875, -0.0129345, -0.00447845, -0.819184, 0.573368
1.63968, 0.00134363, 0.0733951, 1.45915, -0.0165943, -0.00252108, -0.817837, 0.575205
1.66039, 0.00115113, 0.0729331, 1.45854, -0.0141868, -0.00540885, -0.819492, 0.57289
1.67985, 0.00111068, 0.0716975, 1.45859, -0.0146157, -0.00320873, -0.817827, 0.57527
1.69967, 0.000509218, 0.0708543, 1.45907, -0.016492, -0.00267059, -0.818117, 0.574809
1.72035, -2.16984e-05, 0.0699714, 1.45913, -0.0170711, -0.00543245, -0.818475, 0.574262
1.74004, -0.000288127, 0.0696954, 1.45868, -0.0145955, -0.00521558, -0.819954, 0.572219
1.76008, -0.000438227, 0.0685261, 1.45919, -0.0158404, -0.00279085, -0.818437, 0.574371
1.77987, -0.000618614, 0.0673506, 1.45963, -0.0155342, -0.00726878, -0.818447, 0.574325
1.80026, -0.00135811, 0.0670073, 1.45941, -0.0158575, -0.00168718, -0.817978, 0.575028
1.81956, -0.00122593, 0.0659902, 1.45957, -0.0141872, -0.00513578, -0.818662, 0.574077
1.8396, -0.00168702, 0.0648138, 1.4606, -0.0168348, -0.00579572, -0.818723, 0.573913
1.8599, -0.00239443, 0.0648077, 1.46014, -0.0153278, -0.000439074, -0.819093, 0.573456
1.87984, -0.0026843, 0.0638768, 1.46024, -0.0143975, -0.00365468, -0.819403, 0.573025
1.90021, -0.00301169, 0.0624065, 1.4614, -0.0184533, -0.00505162, -0.819052, 0.5734
1.92031, -0.00331146, 0.0619271, 1.46133, -0.0168216, -0.00225413, -0.819016, 0.573519
1.94028, -0.00356897, 0.0608767, 1.46139, -0.0157162, -0.00478838, -0.818418, 0.574389
1.96043, -0.00352421, 0.0599087, 1.46146, -0.0157841, -0.00340227, -0.817361, 0.575899
1.97979, -0.00364351, 0.0591002, 1.46173, -0.0160056, -0.00297478, -0.817479, 0.575728
1.99983, -0.00397165, 0.0580233, 1.46204, -0.0151641, -0.00711428, -0.818102, 0.57483
2.02009, -0.00484482, 0.0580091, 1.46143, -0.0143585, -2.52441e-06, -0.818345, 0.574548
2.03968, -0.00466338, 0.0570547, 1.46111, -0.0115709, -0.00395519, -0.819212, 0.57336
2.0604, -0.00522645, 0.0557338, 1.46218, -0.0164354, -0.00363603, -0.81872, 0.573947
2.07984, -0.0058991, 0.0550062, 1.46202, -0.017004, -0.00343324, -0.819025, 0.573495
2.10026, -0.00563195, 0.0542282, 1.46098, -0.0129058, -0.00359141, -0.818241, 0.57472
2.1197, -0.00545822, 0.0529361, 1.46113, -0.0139545, -0.00151154, -0.816043, 0.577821
2.13994, -0.00576401, 0.0518929, 1.46143, -0.0157881, -0.00410647, -0.816661, 0.576887
2.16041, -0.00637082, 0.0510176, 1.46106, -0.0160838, -0.00463078, -0.81693, 0.576494
2.17955, -0.00692969, 0.0507625, 1.46036, -0.0144636, -0.00318862, -0.818874, 0.573782
2.20001, -0.0065687, 0.0491404, 1.46033, -0.0137603, -0.00530576, -0.81706, 0.576365
2.22029, -0.0075915, 0.0487378, 1.46, -0.0150268, -0.00226135, -0.818214, 0.574713
2.24034, -0.00816433, 0.0483839, 1.45925, -0.012944, -0.00383044, -0.819986, 0.572224
2.26026, -0.00762563, 0.0465472, 1.45921, -0.0139667, -0.00643347, -0.817676, 0.575473
2.27983, -0.00841233, 0.0456476, 1.45948, -0.0175011, -0.00349838, -0.817462, 0.575706
2.29983, -0.00868346, 0.044941, 1.45864, -0.0139758, -0.00608318, -0.817973, 0.575054
2.3196, -0.00944739, 0.0443328, 1.45828, -0.0150031, -0.00637194, -0.819275, 0.573169
2.33991, -0.00899686, 0.0427511, 1.45809, -0.0151408, -0.00478307, -0.816291, 0.577423
2.36039, -0.00931881, 0.0421302, 1.45758, -0.0133411, -0.00660713, -0.817452, 0.575804
2.37991, -0.0103992, 0.0414515, 1.45752, -0.0158133, -0.00712683, -0.818841, 0.573759
2.40025, -0.0106244, 0.0404095, 1.45748, -0.0165612, -0.00682446, -0.818548, 0.574159
2.4203, -0.010209, 0.0390929, 1.45705, -0.0137264, -0.00711823, -0.815999, 0.577846
2.43968, -0.0111985, 0.0386943, 1.45692, -0.0143798, -0.00585226, -0.817257, 0.576064
2.46026, -0.0124584, 0.0381413, 1.45733, -0.0173648, -0.00737693, -0.819363, 0.572964
2.47971, -0.0116856, 0.0365236, 1.45715, -0.0151726, -0.0093401, -0.816346, 0.577288
2.49984, -0.012329, 0.0364865, 1.45681, -0.0143281, -0.00353882, -0.816981, 0.576476
2.52007, -0.0129082, 0.0355102, 1.45689, -0.0131148, -0.00836853, -0.817711, 0.575419
2.53977, -0.0131707, 0.0342264, 1.45751, -0.0162076, -0.00941837, -0.81676, 0.576672
2.56039, -0.0141637, 0.0335054, 1.45854, -0.020533, -0.00596672, -0.817228, 0.575918
2.57968, -0.0136566, 0.0327826, 1.4578, -0.0135309, -0.0103211, -0.816488, 0.577112
2.60009, -0.0151714, 0.0332351, 1.45751, -0.014364, -0.00190849, -0.817285, 0.576052
2.61989, -0.0146826, 0.0316916, 1.45793, -0.0129914, -0.00692189, -0.815925, 0.577971
2.64021, -0.01558, 0.0306577, 1.45942, -0.018163, -0.00748582, -0.816114, 0.577558
2.65964, -0.0165241, 0.0303995, 1.45953, -0.0184839, -0.00568832, -0.816814, 0.576578
2.67989, -0.0170708, 0.0297694, 1.45972, -0.0174498, -0.00722353, -0.817081, 0.576213
2.70029, -0.0169838, 0.0288872, 1.46007, -0.0177154, -0.00668225, -0.816262, 0.577372
2.71977, -0.017948, 0.0286971, 1.46043, -0.0190874, -0.00372949, -0.816894, 0.576461
2.73993, -0.0181993, 0.0277519, 1.4605, -0.0173982, -0.00968056, -0.817014, 0.576275
2.75944, -0.0189107, 0.0276375, 1.46032, -0.0184968, -0.0020482, -0.816202, 0.577467
2.77987, -0.0188659, 0.0267069, 1.46071, -0.0171706, -0.00677277, -0.816708, 0.576755
2.79962, -0.0193878, 0.0261984, 1.46065, -0.0163236, -0.00587517, -0.816188, 0.577525
2.81989, -0.0202723, 0.0262256, 1.4604, -0.0165238, -0.000505899, -0.816136, 0.577624
2.84033, -0.0201945, 0.0253819, 1.46055, -0.0150943, -0.00572516, -0.81651, 0.577105
2.85997, -0.020686, 0.0246932, 1.46113, -0.0176578, -0.00454795, -0.816238, 0.577428
2.87954, -0.0216316, 0.0244175, 1.46132, -0.0187658, -0.00342145, -0.81682, 0.576577
2.89965, -0.0216903, 0.023977, 1.46108, -0.016054, -0.00887717, -0.81819, 0.574656
2.91983, -0.0220035, 0.0237798, 1.46067, -0.0164478, 0.000277193, -0.816051, 0.577746
2.94004, -0.0219977, 0.0230279, 1.46073, -0.0140453, -0.00598195, -0.816968, 0.576482
2.96041, -0.0227, 0.02227, 1.46109, -0.0169442, -0.00602011, -0.816434, 0.577159
2.97995, -0.0233495, 0.0222594, 1.46069, -0.01721, -0.00216919, -0.816813, 0.576641
2.99981, -0.0229547, 0.0213294, 1.46075, -0.0153664, -0.00755477, -0.81663, 0.576908
3.02023, -0.0238262, 0.0211571, 1.46091, -0.0188648, -0.00171541, -0.815891, 0.577895
3.0396, -0.0238892, 0.0205764, 1.46062, -0.0173165, -0.00712842, -0.816666, 0.576807
3.06046, -0.02385, 0.0204288, 1.45981, -0.0143096, -0.00521397, -0.816332, 0.577382
3.07987, -0.0245642, 0.020102, 1.45997, -0.0164063, -0.00248567, -0.816867, 0.576587
3.10029, -0.0248503, 0.0193249, 1.46009, -0.0166647, -0.00758145, -0.817235, 0.576013
3.12005, -0.0254847, 0.0196827, 1.45923, -0.0154585, -0.00435914, -0.818349, 0.574497
3.13977, -0.0251611, 0.0187132, 1.4591, -0.015292, -0.00350489, -0.81615, 0.577627
3.16042, -0.0251084, 0.0177746, 1.45949, -0.0164945, -0.00597466, -0.815089, 0.57907
3.17962, -0.0256217, 0.0174108, 1.45927, -0.0178965, -0.00485752, -0.814547, 0.5798
3.19952, -0.0256876, 0.0169577, 1.45899, -0.0168808, -0.00694687, -0.814645, 0.579673
3.21991, -0.0259591, 0.0166256, 1.45903, -0.0167378, -0.00645967, -0.814974, 0.57922
3.24038, -0.0266604, 0.0163707, 1.45916, -0.0182799, -0.00591269, -0.815518, 0.578413
3.26001, -0.0272636, 0.0164762, 1.45867, -0.0166549, -0.0083962, -0.817482, 0.575653
3.27977, -0.0272708, 0.0159594, 1.45834, -0.0160036, -0.00609645, -0.816051, 0.577726
3.3003, -0.0277863, 0.0153946, 1.45893, -0.0182357, -0.00633321, -0.816271, 0.577347
3.32027, -0.0278544, 0.0151519, 1.45853, -0.0167206, -0.00666777, -0.815624, 0.578302
3.33967, -0.0280532, 0.0146653, 1.45857, -0.0180015, -0.00649507, -0.814247, 0.580203
3.36033, -0.0281459, 0.013966, 1.45903, -0.0190194, -0.00838751, -0.813673, 0.580951
3.37994, -0.0282785, 0.01407, 1.45881, -0.0165849, -0.00767049, -0.81398, 0.580605
3.39955, -0.0289751, 0.0138757, 1.4591, -0.0184491, -0.0082087, -0.814027, 0.580477
3.4191, -0.0292048, 0.0135142, 1.4594, -0.0190533, -0.00959489, -0.813813, 0.580736
3.43976, -0.0292281, 0.0135277, 1.45938, -0.0170477, -0.00753213, -0.813703, 0.580982
3.4598, -0.0296972, 0.0134597, 1.45978, -0.0179212, -0.00708561, -0.813606, 0.581097
3.47938, -0.0302689, 0.0129915, 1.46085, -0.0214352, -0.00898423, -0.813165, 0.581569
3.49982, -0.0304233, 0.0132379, 1.46067, -0.0192567, -0.00785709, -0.81343, 0.581291
3.51921, -0.0305852, 0.0132, 1.46124, -0.0181213, -0.00883749, -0.813856, 0.580717
3.53945, -0.031626, 0.0132486, 1.46249, -0.0220542, -0.00715168, -0.814082, 0.580286
3.55993, -0.0315816, 0.0134386, 1.46233, -0.0193296, -0.00897217, -0.81401, 0.58046
3.57946, -0.031617, 0.0135078, 1.46302, -0.0193522, -0.00758061, -0.813569, 0.581096
3.60025, -0.0319279, 0.01327, 1.46434, -0.0218856, -0.00901042, -0.813597, 0.580947
3.61961, -0.0322439, 0.0137466, 1.46445, -0.0196922, -0.00848237, -0.813647, 0.580964
3.63958, -0.0328067, 0.0141086, 1.46509, -0.0212117, -0.00558666, -0.813625, 0.580977
3.66036, -0.0326305, 0.0138511, 1.46619, -0.0211225, -0.00996239, -0.813915, 0.580515
3.6795, -0.0328109, 0.0146688, 1.46606, -0.017552, -0.0053356, -0.813554, 0.5812
3.69997, -0.0332885, 0.0154007, 1.46611, -0.0161924, -0.00305739, -0.813853, 0.580837
3.71959, -0.0331247, 0.0151244, 1.46708, -0.0166322, -0.00727522, -0.813634, 0.581093
3.73958, -0.0338191, 0.0150636, 1.4689, -0.0232316, -0.0045522, -0.813109, 0.58163
3.76011, -0.0336422, 0.0154193, 1.46908, -0.0202711, -0.00773855, -0.813449, 0.581232
3.77956, -0.0341045, 0.0168471, 1.46844, -0.0161233, -0.00458801, -0.815222, 0.578905
3.79999, -0.0341269, 0.0171799, 1.46878, -0.0154354, -0.00262673, -0.81467, 0.579713
3.81952, -0.0343261, 0.0170439, 1.46998, -0.0178933, -0.00596474, -0.81488, 0.579323
3.8396, -0.0348596, 0.0174499, 1.47059, -0.0205371, -0.00437782, -0.814476, 0.579817
3.85939, -0.0350413, 0.0183442, 1.47022, -0.0171607, -0.00623618, -0.816536, 0.577006
3.87936, -0.0347551, 0.0182144, 1.47077, -0.0184712, -0.00480206, -0.814558, 0.579768
3.89999, -0.0351387, 0.0185805, 1.47149, -0.0205427, -0.00529133, -0.81487, 0.579256
3.9198, -0.0350865, 0.0191881, 1.47104, -0.0182724, -0.00691344, -0.81472, 0.579525
3.94008, -0.0348581, 0.0193656, 1.47142, -0.0189226, -0.00707855, -0.813858, 0.580713
3.96038, -0.0347775, 0.0198497, 1.47176, -0.0187083, -0.00666787, -0.813637, 0.581034
3.97957, -0.0346592, 0.0202187, 1.47183, -0.0179868, -0.0088926, -0.813204, 0.581632
4.00004, -0.0351615, 0.0208198, 1.47205, -0.0195446, -0.00631432, -0.813081, 0.581789
4.01975, -0.034732, 0.0212978, 1.47192, -0.0170364, -0.00825834, -0.813234, 0.581629
4.0404, -0.0349993, 0.0221161, 1.47209, -0.0168466, -0.007227, -0.813503, 0.581272
4.06043, -0.0349862, 0.022577, 1.47205, -0.0137599, -0.0155436, -0.814292, 0.580084
4.07937, -0.035755, 0.0236125, 1.47251, -0.0155533, -0.0163746, -0.815503, 0.578311
4.10013, -0.0350085, 0.0237694, 1.47293, -0.0126628, -0.0214085, -0.813936, 0.580421
4.12026, -0.0357316, 0.0248145, 1.47368, -0.0125174, -0.0221682, -0.813909, 0.580434
4.14037, -0.0363679, 0.0256538, 1.47452, -0.0118889, -0.0300163, -0.815488, 0.577873
4.16037, -0.0363261, 0.0264125, 1.47518, -0.0106647, -0.0291844, -0.813062, 0.581348
4.1794, -0.0365635, 0.0272352, 1.4766, -0.00989098, -0.0334689, -0.812586, 0.581796
4.20011, -0.038106, 0.0285327, 1.47805, -0.0121917, -0.0335491, -0.812392, 0.582019
4.2203, -0.0390255, 0.0302843, 1.47883, -0.00911297, -0.0376669, -0.814025, 0.579536
4.24004, -0.0400082, 0.0316843, 1.48037, -0.0101418, -0.0339303, -0.812145, 0.582379
4.26041, -0.0409966, 0.0331261, 1.4819, -0.00857928, -0.0399362, -0.812604, 0.581383
4.27991, -0.0435132, 0.0356631, 1.48334, -0.0112665, -0.0358136, -0.813865, 0.579839
4.30011, -0.0450413, 0.03751, 1.48487, -0.0101488, -0.0398891, -0.814481, 0.578729
4.32041, -0.0462294, 0.0395169, 1.486, -0.00804305, -0.0365561, -0.812057, 0.582377
4.33981, -0.0485531, 0.0420637, 1.48733, -0.00834484, -0.0344009, -0.812139, 0.582389
4.36023, -0.050811, 0.0441618, 1.48905, -0.00917348, -0.0384768, -0.811795, 0.582601
4.37979, -0.0534469, 0.0471785, 1.49035, -0.0100795, -0.0329809, -0.811704, 0.58305
4.40003, -0.0557891, 0.0499218, 1.49165, -0.00886673, -0.0348764, -0.812276, 0.582163
4.41976, -0.0590534, 0.0528246, 1.4933, -0.0108427, -0.0346401, -0.812528, 0.581791
4.43969, -0.062204, 0.0566216, 1.49407, -0.00943249, -0.0328751, -0.814305, 0.579429
4.46035, -0.0647644, 0.0591443, 1.49565, -0.0109048, -0.0339894, -0.812799, 0.581449
4.47974, -0.0681918, 0.0627751, 1.49654, -0.0102673, -0.0306481, -0.812867, 0.581552
4.50004, -0.0714936, 0.0664659, 1.49715, -0.00821871, -0.0301067, -0.812917, 0.581543
4.52035, -0.075008, 0.0696094, 1.49862, -0.0110656, -0.0304676, -0.81249, 0.582073
4.54032, -0.0783947, 0.0733804, 1.49938, -0.0101562, -0.0287517, -0.812297, 0.582447
4.55944, -0.0822812, 0.0773132, 1.50029, -0.00970285, -0.028303, -0.812389, 0.582348
4.57953, -0.0864639, 0.0810994, 1.5015, -0.0118968, -0.0275609, -0.812447, 0.582262
4.60011, -0.09014, 0.0853361, 1.50186, -0.00885399, -0.0274451, -0.81334, 0.581073
4.61959, -0.0940606, 0.0891545, 1.50316, -0.00990528, -0.0279093, -0.812665, 0.581977
4.64034, -0.0987241, 0.0933054, 1.50435, -0.0121189, -0.026598, -0.812577, 0.582121
4.66, -0.102746, 0.0977849, 1.50456, -0.00908382, -0.0282711, -0.813164, 0.581276
4.67987, -0.107081, 0.102027, 1.5057, -0.0106351, -0.0266357, -0.81286, 0.581752
4.69967, -0.111879, 0.106554, 1.5066, -0.0109582, -0.0255776, -0.813112, 0.581442
4.7203, -0.116417, 0.111198, 1.50699, -0.00965296, -0.0256393, -0.812551, 0.582246
4.74028, -0.121164, 0.115644, 1.50818, -0.0120188, -0.0238026, -0.811997, 0.583052
4.75961, -0.125877, 0.120266, 1.50926, -0.0122728, -0.0236648, -0.812088, 0.582925
4.77973, -0.130798, 0.125072, 1.51008, -0.0113851, -0.0244228, -0.812194, 0.582765
4.80009, -0.136163, 0.129992, 1.51129, -0.0132573, -0.022485, -0.811889, 0.583228
4.82017, -0.140907, 0.134669, 1.5125, -0.0128311, -0.0238519, -0.811585, 0.583606
4.84032, -0.146029, 0.139854, 1.51347, -0.0119664, -0.0226076, -0.811661, 0.583568
4.86029, -0.151598, 0.144785, 1.51504, -0.0140778, -0.0238014, -0.811771, 0.583321
4.87994, -0.157225, 0.150072, 1.51624, -0.0149067, -0.0221964, -0.811936, 0.583134
4.89949, -0.162271, 0.155238, 1.5175, -0.0135331, -0.0224473, -0.811976, 0.583101
4.91962, -0.167824, 0.160435, 1.51921, -0.0158363, -0.0212219, -0.811591, 0.583625
4.93979, -0.173635, 0.165957, 1.52054, -0.0164082, -0.0206305, -0.811874, 0.583238
4.95952, -0.179072, 0.171353, 1.52194, -0.0151319, -0.0220313, -0.812234, 0.582719
4.97958, -0.184768, 0.176964, 1.52372, -0.0159838, -0.0185694, -0.812177, 0.582896
4.99997, -0.190674, 0.182606, 1.52538, -0.0158957, -0.020879, -0.813065, 0.581581
5.02001, -0.196635, 0.18863, 1.52689, -0.0156324, -0.0219493, -0.81434, 0.579762
5.04002, -0.20225, 0.194105, 1.52891, -0.0170351, -0.0174674, -0.812529, 0.58241
5.05998, -0.207524, 0.199644, 1.53068, -0.014922, -0.0206506, -0.81268, 0.582153
5.07953, -0.213913, 0.205945, 1.53234, -0.0167857, -0.0154614, -0.812621, 0.582345
5.09953, -0.219616, 0.211497, 1.53444, -0.0168135, -0.0204367, -0.81334, 0.581186
5.11963, -0.225276, 0.217806, 1.53582, -0.014849, -0.0158737, -0.813022, 0.581826
5.1394, -0.231125, 0.224042, 1.53735, -0.013604, -0.0145804, -0.813386, 0.581382
5.16041, -0.237791, 0.23018, 1.53961, -0.0162807, -0.0165823, -0.8149, 0.579136
5.1799, -0.243588, 0.236245, 1.54133, -0.0162925, -0.0152848, -0.814461, 0.579788
5.20011, -0.24907, 0.242042, 1.54309, -0.0152375, -0.0145139, -0.813258, 0.581522
5.22014, -0.255067, 0.248338, 1.54479, -0.0143201, -0.0137946, -0.813359, 0.581422
5.23979, -0.261646, 0.255318, 1.54615, -0.0131232, -0.0130917, -0.815404, 0.578595
5.26032, -0.267229, 0.261169, 1.54815, -0.0135701, -0.0158769, -0.815148, 0.578876
5.27997, -0.2732, 0.267012, 1.55037, -0.0157013, -0.0130449, -0.813447, 0.581281
5.29941, -0.279293, 0.273751, 1.55139, -0.0117412, -0.014461, -0.814445, 0.579941
5.32036, -0.285623, 0.28017, 1.55303, -0.0125595, -0.0144639, -0.814903, 0.579281
5.33975, -0.2922, 0.286696, 1.55524, -0.0153778, -0.0139857, -0.816615, 0.576808
5.3596, -0.297297, 0.292933, 1.55602, -0.00954726, -0.0149983, -0.814934, 0.579281
5.37992, -0.303708, 0.299539, 1.55744, -0.0101786, -0.0118525, -0.814359, 0.580151
5.40028, -0.310334, 0.305939, 1.55975, -0.0131262, -0.014128, -0.815877, 0.577904
5.42042, -0.315822, 0.311883, 1.56142, -0.0117549, -0.0153437, -0.813993, 0.580553
5.4399, -0.32211, 0.318682, 1.56292, -0.0104557, -0.0134172, -0.814114, 0.580455
5.46041, -0.329382, 0.32556, 1.56518, -0.0131163, -0.0146812, -0.816372, 0.577191
5.47968, -0.335323, 0.331917, 1.56695, -0.011924, -0.0178321, -0.816483, 0.576971
5.49963, -0.341505, 0.338727, 1.56865, -0.0113407, -0.0134619, -0.815965, 0.577833
5.52019, -0.347909, 0.345092, 1.57078, -0.0113097, -0.017167, -0.816442, 0.577062
